iIdConsultorio,CodReferencia,iidproducto,Cantidad,CantidadUsada
1,0,719,0,0
1,0,870,0,0
1,0,923,0,0
1,0,924,0,0
1,0,927,0,0
1,0,931,0,0
1,0,1017,0,0
1,0,1018,0,0
1,0,1058,0,0
1,0,1096,0,0
1,0,1138,0,0
1,0,1139,0,0
1,0,1486,0,0
1,0,1594,0,0
1,0,1781,0,0
1,0,1940,0,0
1,0,88,0,0
1,0,102,0,0
1,0,103,0,0
1,0,109,0,0
1,0,118,0,0
1,0,142,0,0
1,0,156,0,0
1,0,514,0,0
1,0,533,0,0
1,0,565,0,0
1,0,594,0,0
1,0,660,0,0
1,0,662,0,0
1,0,670,0,0
1,0,792,0,0
1,0,794,0,0
1,0,904,0,0
1,0,947,0,0
1,0,959,0,0
1,0,960,0,0
1,0,1000,0,0
1,0,1024,0,0
1,0,1101,0,0
1,0,1137,0,0
1,0,1219,0,0
1,0,1220,0,0
1,0,1283,0,0
1,0,1309,0,0
1,0,1451,0,0
1,0,1475,0,0
1,0,1516,0,0
1,0,1569,0,0
1,0,1581,0,0
1,0,1628,0,0
1,0,1638,0,0
1,0,1783,0,0
5,1059,109,47,19
5,1059,490,269,40
5,1059,534,0,0
5,1059,535,50,6
5,1059,540,0,0
5,1059,717,500,42
5,1059,1018,546,73
5,1059,1569,766,108
5,1059,1451,62,56
5,1059,1783,121,41
19,315,383,500,179
19,315,384,3882,73
19,315,535,23,5
19,315,540,0,0
3,1068,535,3,20
3,1068,540,0,0
3,1068,1569,63,85
4,1107,120,134,44
4,1107,535,3,2
4,1107,540,0,0
16,795,156,683,75
16,795,534,0,0
16,795,535,60,8
16,795,540,0,0
16,795,662,126,21
6,1085,260,97,59
6,1085,534,0,0
6,1085,535,106,8
6,1085,540,0,0
6,1085,565,0,0
2,1151,535,51,18
2,1151,540,0,0
2,1151,924,70,16
2,1151,1594,0,0
18,289,534,0,0
18,289,565,0,0
2,1153,534,0,0
2,1153,794,0,0
3,1071,102,244,530
3,1071,535,7,24
3,1071,540,0,0
3,1071,632,31,20
3,1071,1486,1,1
3,1071,1476,0,0
3,1071,1477,0,0
19,316,535,41,1
19,316,540,0,0
19,316,690,1142,236
19,316,979,81,76
5,1061,103,134,12
5,1061,120,46,2
5,1061,534,0,0
5,1061,535,88,3
5,1061,540,0,0
5,1061,632,303,87
5,1061,1479,37,99
5,1061,1486,0,0
4,1111,109,14,11
4,1111,535,4,4
4,1111,540,0,0
4,1111,1309,0,0
4,1111,1569,149,139
18,292,103,67,118
18,292,535,18,4
18,292,1101,59,14
18,292,1569,50,47
16,798,534,1,0
16,798,535,245,31
16,798,540,0,0
16,798,1486,35,2
16,798,1569,136,93
16,798,1581,42,0
5,1063,535,184,14
5,1063,540,0,0
5,1063,1783,843,245
3,1074,103,7,4
3,1074,534,0,0
3,1074,535,30,19
3,1074,540,0,0
3,1074,1569,119,44
6,1091,103,66,45
6,1091,540,0,0
6,1091,1569,251,157
19,318,535,91,9
19,318,540,0,0
2,1155,118,24,6
2,1155,120,163,20
2,1155,535,61,13
2,1155,715,344,161
2,1155,717,474,27
2,1155,690,493,39
2,1155,1096,0,0
16,801,103,42,11
16,801,118,111,36
16,801,540,0,0
16,801,1479,54,79
16,801,1451,12,33
18,294,534,0,0
18,294,540,15,15
3,1076,717,407,99
3,1076,1451,22,33
5,1065,120,10,0
5,1065,15,1105,294
5,1065,540,0,0
2,1158,109,110,27
2,1158,118,168,55
2,1158,24,1027,268
2,1158,540,0,0
2,1158,565,0,0
2,1158,594,28,1
2,1158,1101,59,1
2,1158,1017,83,40
2,1158,1138,345,54
2,1158,1139,351,58
19,319,540,0,0
19,319,979,127,161
4,1118,109,253,94
4,1118,540,0,0
4,1118,1138,142,57
16,803,534,0,0
16,803,662,166,14
16,803,1451,13,11
16,803,1781,724,86
18,296,1283,3,3
6,1093,534,0,0
3,1078,118,89,39
3,1078,120,15,2
3,1078,534,0,0
3,1078,540,0,0
5,1067,120,69,20
5,1067,540,0,0
5,1067,1628,299,279
4,1120,540,0,0
4,1120,1451,69,44
16,806,109,5,4
16,806,118,100,27
16,806,120,49,3
16,806,534,0,0
16,806,540,0,0
19,321,540,0,0
2,1160,534,0,0
6,1094,38,132,228
6,1094,103,37,36
6,1094,260,34,21
6,1094,540,0,0
6,1094,1096,228,118
18,297,540,18,17
18,297,662,142,143
3,1081,534,0,0
3,1081,535,21,8
3,1081,540,0,0
5,1069,534,0,0
5,1069,535,108,8
5,1069,540,0,0
5,1069,690,442,75
5,1069,1479,35,58
16,808,534,0,0
16,808,535,28,5
16,808,540,0,0
16,808,632,246,116
16,808,670,2190,713
16,808,870,300,175
16,808,1569,139,70
16,808,1451,12,23
19,322,535,50,6
19,322,540,0,0
2,1161,535,27,3
18,299,103,35,70
18,299,534,0,0
18,299,535,6,3
18,299,1024,52,11
18,299,1283,6,6
4,1123,535,1,0
4,1123,540,0,0
4,1123,1569,182,145
6,1096,103,90,98
6,1096,260,31,18
6,1096,535,22,0
6,1096,1023,53,45
3,1084,534,0,0
3,1084,535,13,5
3,1084,540,0,0
3,1084,714,194,29
3,1084,715,135,66
3,1084,1569,116,44
3,1084,1451,6,13
16,811,109,7,6
16,811,118,34,7
16,811,120,17,4
16,811,6,2881,166
16,811,534,1,0
16,811,535,30,4
16,811,714,276,358
16,811,715,230,332
16,811,690,261,50
16,811,1451,44,73
16,811,1940,0,0
4,1126,535,2,0
4,1126,714,233,32
4,1126,715,224,36
4,1126,1451,70,70
19,324,714,181,248
19,324,715,157,40
19,324,1569,193,23
5,1073,540,0,0
5,1073,1480,12,8
2,1164,1,81,21
2,1164,535,74,30
2,1164,540,0,0
2,1164,714,98,102
2,1164,924,70,22
2,1164,1018,170,51
6,1101,260,85,58
6,1101,533,0,0
6,1101,535,54,3
6,1101,540,0,0
3,1088,120,68,18
3,1088,15,28,7
3,1088,535,9,2
3,1088,540,0,0
3,1088,1451,86,97
5,1075,535,82,10
5,1075,540,0,0
5,1075,1564,140,51
5,1075,1480,18,7
5,1075,1451,26,24
16,814,118,200,46
16,814,120,102,6
16,814,535,83,16
4,1128,1,25,3
4,1128,535,1,0
4,1128,540,0,0
4,1128,1139,141,61
19,325,535,58,3
19,325,540,0,0
18,302,103,28,68
18,302,535,2,0
2,1167,1101,441,8
2,1167,1451,52,51
6,1105,540,0,0
5,1078,120,138,13
5,1078,490,275,47
5,1078,1480,49,32
3,1091,535,12,0
3,1091,540,0,0
16,817,109,8,4
16,817,540,0,0
16,817,662,194,24
4,1131,15,357,134
4,1131,540,0,0
4,1131,660,0,0
4,1131,716,132,17
4,1131,870,206,64
18,305,1569,52,35
19,326,109,0,0
19,326,979,150,196
2,1169,109,63,9
2,1169,540,0,0
2,1169,1017,155,36
2,1169,1967,0,0
6,1107,38,72,132
6,1107,103,179,162
6,1107,33,14,20
6,1107,540,0,0
6,1107,624,868,274
5,1084,1,43,17
5,1084,118,293,66
5,1084,535,42,7
5,1084,540,0,0
5,1084,1451,21,29
5,1084,1977,1705,89
4,1135,154,0,0
4,1135,535,1,0
4,1135,540,0,0
4,1135,1138,126,34
4,1135,1451,91,81
3,1093,15,508,324
3,1093,535,34,5
3,1093,733,54,16
3,1093,690,4,4
3,1093,1564,135,13
16,819,109,12,5
16,819,535,42,5
16,819,1451,32,54
19,330,7,481,185
19,330,535,47,2
19,330,540,0,0
19,330,1104,227,644
18,308,103,14,42
18,308,34,17,21
18,308,535,7,1
2,1172,118,168,22
2,1172,7,233,59
2,1172,535,83,41
2,1172,1451,17,26
6,1109,260,72,54
6,1109,535,18,4
3,1095,103,32,19
3,1095,487,218,38
3,1095,1569,78,23
5,1085,535,65,6
5,1085,670,426,125
5,1085,733,644,84
5,1085,1479,74,66
5,1085,1480,46,27
4,1136,535,1,1
4,1136,1569,61,45
16,822,535,43,6
16,822,1569,157,65
19,331,118,51,22
19,331,33,216,8
19,331,535,35,1
19,331,714,88,248
19,331,715,249,44
19,331,982,2234,521
19,331,1451,191,22
2,1174,714,261,34
2,1174,1451,139,88
18,309,103,30,24
18,309,1283,17,17
6,1113,38,167,284
6,1113,142,721,543
6,1113,535,20,5
6,1113,1569,79,57
5,1087,109,34,13
5,1087,1451,28,32
3,1098,535,16,5
3,1098,632,5,1
3,1098,660,0,0
3,1098,670,157,75
3,1098,1783,415,240
2,1176,924,181,49
2,1176,1569,23,0
2,1176,1781,265,116
2,1176,1783,584,270
19,334,535,79,7
19,334,979,296,360
16,825,118,297,116
16,825,120,121,10
16,825,535,48,8
18,311,535,8,2
4,1140,1,14,7
4,1140,38,271,106
4,1140,535,2,2
19,335,66,675,161
19,335,102,318,85
19,335,109,4,0
19,335,714,118,285
5,1089,535,41,3
5,1089,540,0,0
5,1089,1480,25,12
3,1100,45,200,12
3,1100,109,12,5
3,1100,534,0,0
3,1100,535,13,6
3,1100,540,0,0
3,1100,690,16,16
3,1100,1479,3,6
3,1100,1569,217,70
6,1118,260,139,85
6,1118,534,0,0
6,1118,535,10,5
4,1141,24,379,115
4,1141,487,492,263
4,1141,534,13,7
4,1141,540,0,0
4,1141,1569,219,122
4,1141,1139,184,49
4,1141,1451,119,60
16,828,103,331,184
16,828,534,0,0
16,828,535,32,13
16,828,540,3,5
16,828,1451,34,53
16,828,1783,371,231
2,1178,109,131,31
2,1178,534,0,0
2,1178,540,0,0
2,1178,662,0,0
19,0,383,0,0
19,0,384,0,0
19,0,691,0,0
19,0,979,0,0
19,0,982,0,0
19,0,15,0,0
19,0,33,0,0
19,0,45,0,0
19,0,66,0,0
19,0,71,0,0
19,0,72,0,0
19,0,690,0,0
19,0,714,0,0
19,0,715,0,0
19,0,716,0,0
19,0,870,0,0
19,0,1018,0,0
19,0,1096,0,0
19,0,1290,0,0
19,0,102,0,0
19,0,107,0,0
19,0,109,0,0
19,0,118,0,0
19,0,142,0,0
19,0,535,0,0
19,0,660,0,0
19,0,663,0,0
19,0,733,0,0
19,0,794,0,0
19,0,1451,0,0
19,0,1516,0,0
19,0,1569,0,0
19,0,1581,0,0
19,0,1596,0,0
19,0,1628,0,0
19,0,383,0,0
19,0,384,0,0
19,0,691,0,0
19,0,979,0,0
19,0,982,0,0
19,0,15,0,0
19,0,33,0,0
19,0,45,0,0
19,0,66,0,0
19,0,71,0,0
19,0,72,0,0
19,0,690,0,0
19,0,714,0,0
19,0,715,0,0
19,0,716,0,0
19,0,870,0,0
19,0,1018,0,0
19,0,1096,0,0
19,0,1290,0,0
19,0,102,0,0
19,0,107,0,0
19,0,109,0,0
19,0,118,0,0
19,0,142,0,0
19,0,535,0,0
19,0,660,0,0
19,0,663,0,0
19,0,733,0,0
19,0,794,0,0
19,0,1451,0,0
19,0,1516,0,0
19,0,1569,0,0
19,0,1581,0,0
19,0,1596,0,0
19,0,1628,0,0
19,0,383,0,0
19,0,384,0,0
19,0,691,0,0
19,0,979,0,0
19,0,982,0,0
19,0,15,0,0
19,0,33,0,0
19,0,45,0,0
19,0,66,0,0
19,0,71,0,0
19,0,72,0,0
19,0,690,0,0
19,0,714,0,0
19,0,715,0,0
19,0,716,0,0
19,0,870,0,0
19,0,1018,0,0
19,0,1096,0,0
19,0,1290,0,0
19,0,102,0,0
19,0,107,0,0
19,0,109,0,0
19,0,118,0,0
19,0,142,0,0
19,0,535,0,0
19,0,660,0,0
19,0,663,0,0
19,0,733,0,0
19,0,794,0,0
19,0,1451,0,0
19,0,1516,0,0
19,0,1569,0,0
19,0,1581,0,0
19,0,1596,0,0
19,0,1628,0,0
19,0,383,0,0
19,0,384,0,0
19,0,691,0,0
19,0,979,0,0
19,0,982,0,0
19,0,15,0,0
19,0,33,0,0
19,0,45,0,0
19,0,66,0,0
19,0,71,0,0
19,0,72,0,0
19,0,690,0,0
19,0,714,0,0
19,0,715,0,0
19,0,716,0,0
19,0,870,0,0
19,0,1018,0,0
19,0,1096,0,0
19,0,1290,0,0
19,0,102,0,0
19,0,107,0,0
19,0,109,0,0
19,0,118,0,0
19,0,142,0,0
19,0,535,0,0
19,0,660,0,0
19,0,663,0,0
19,0,733,0,0
19,0,794,0,0
19,0,1451,0,0
19,0,1516,0,0
19,0,1569,0,0
19,0,1581,0,0
19,0,1596,0,0
19,0,1628,0,0
19,0,383,0,0
19,0,384,0,0
19,0,691,0,0
19,0,979,0,0
19,0,982,0,0
19,0,15,0,0
19,0,33,0,0
19,0,45,0,0
19,0,66,0,0
19,0,71,0,0
19,0,72,0,0
19,0,690,0,0
19,0,714,0,0
19,0,715,0,0
19,0,716,0,0
19,0,870,0,0
19,0,1018,0,0
19,0,1096,0,0
19,0,1290,0,0
19,0,102,0,0
19,0,107,0,0
19,0,109,0,0
19,0,118,0,0
19,0,142,0,0
19,0,535,0,0
19,0,660,0,0
19,0,663,0,0
19,0,733,0,0
19,0,794,0,0
19,0,1451,0,0
19,0,1516,0,0
19,0,1569,0,0
19,0,1581,0,0
19,0,1596,0,0
19,0,1628,0,0
18,0,34,0,0
18,0,1479,0,0
18,0,102,0,0
18,0,103,0,0
18,0,142,0,0
18,0,534,0,0
18,0,535,0,0
18,0,565,0,0
18,0,662,0,0
18,0,1024,0,0
18,0,1101,0,0
18,0,1283,0,0
18,0,1569,0,0
18,0,1596,0,0
18,0,1906,0,0
18,0,34,0,0
18,0,1479,0,0
18,0,102,0,0
18,0,103,0,0
18,0,142,0,0
18,0,534,0,0
18,0,535,0,0
18,0,565,0,0
18,0,662,0,0
18,0,1024,0,0
18,0,1101,0,0
18,0,1283,0,0
18,0,1569,0,0
18,0,1596,0,0
18,0,1906,0,0
18,0,34,0,0
18,0,1479,0,0
18,0,102,0,0
18,0,103,0,0
18,0,142,0,0
18,0,534,0,0
18,0,535,0,0
18,0,565,0,0
18,0,662,0,0
18,0,1024,0,0
18,0,1101,0,0
18,0,1283,0,0
18,0,1569,0,0
18,0,1596,0,0
18,0,1906,0,0
5,1092,534,0,0
5,1092,535,72,4
5,1092,540,0,0
5,1092,1480,3154,99
18,313,534,0,0
6,1119,535,28,5
19,336,535,70,5
19,336,540,0,0
3,1103,109,122,36
3,1103,535,68,4
3,1103,540,0,0
3,1103,632,40,43
16,831,109,12,6
16,831,154,0,0
16,831,534,0,0
16,831,535,112,23
16,831,540,8,5
16,831,662,223,16
2,1180,534,0,0
2,1180,535,21,9
2,1180,715,419,58
4,1144,535,0,0
4,1144,540,4,4
4,1144,714,282,119
4,1144,715,84,68
3,0,1,0,0
3,0,15,0,0
3,0,20,0,0
3,0,33,0,0
3,0,38,0,0
3,0,45,0,0
3,0,487,0,0
3,0,490,0,0
3,0,690,0,0
3,0,714,0,0
3,0,717,0,0
3,0,870,0,0
3,0,923,0,0
3,0,924,0,0
3,0,1018,0,0
3,0,1104,0,0
3,0,1138,0,0
3,0,1139,0,0
3,0,1479,0,0
3,0,1486,0,0
3,0,1564,0,0
3,0,102,0,0
3,0,103,0,0
3,0,107,0,0
3,0,109,0,0
3,0,118,0,0
3,0,120,0,0
3,0,142,0,0
3,0,154,0,0
3,0,535,0,0
3,0,632,0,0
3,0,660,0,0
3,0,662,0,0
3,0,663,0,0
3,0,670,0,0
3,0,733,0,0
3,0,794,0,0
3,0,1024,0,0
3,0,1101,0,0
3,0,1219,0,0
3,0,1220,0,0
3,0,1476,0,0
3,0,1477,0,0
3,0,1516,0,0
3,0,1569,0,0
3,0,1628,0,0
3,0,1638,0,0
3,0,1783,0,0
3,0,1,0,0
3,0,15,0,0
3,0,20,0,0
3,0,33,0,0
3,0,38,0,0
3,0,45,0,0
3,0,487,0,0
3,0,490,0,0
3,0,690,0,0
3,0,714,0,0
3,0,717,0,0
3,0,870,0,0
3,0,923,0,0
3,0,924,0,0
3,0,1018,0,0
3,0,1104,0,0
3,0,1138,0,0
3,0,1139,0,0
3,0,1479,0,0
3,0,1486,0,0
3,0,1564,0,0
3,0,102,0,0
3,0,103,0,0
3,0,109,0,0
3,0,118,0,0
3,0,120,0,0
3,0,142,0,0
3,0,154,0,0
3,0,535,0,0
3,0,632,0,0
3,0,660,0,0
3,0,662,0,0
3,0,663,0,0
3,0,670,0,0
3,0,733,0,0
3,0,794,0,0
3,0,1024,0,0
3,0,1101,0,0
3,0,1219,0,0
3,0,1220,0,0
3,0,1476,0,0
3,0,1477,0,0
3,0,1516,0,0
3,0,1569,0,0
3,0,1628,0,0
3,0,1638,0,0
3,0,1783,0,0
3,0,1,0,0
3,0,15,0,0
3,0,20,0,0
3,0,33,0,0
3,0,38,0,0
3,0,45,0,0
3,0,487,0,0
3,0,490,0,0
3,0,690,0,0
3,0,714,0,0
3,0,717,0,0
3,0,870,0,0
3,0,923,0,0
3,0,924,0,0
3,0,1018,0,0
3,0,1104,0,0
3,0,1138,0,0
3,0,1139,0,0
3,0,1479,0,0
3,0,1486,0,0
3,0,1564,0,0
3,0,102,0,0
3,0,103,0,0
3,0,109,0,0
3,0,118,0,0
3,0,120,0,0
3,0,142,0,0
3,0,154,0,0
3,0,535,0,0
3,0,632,0,0
3,0,660,0,0
3,0,662,0,0
3,0,663,0,0
3,0,670,0,0
3,0,733,0,0
3,0,794,0,0
3,0,1024,0,0
3,0,1101,0,0
3,0,1219,0,0
3,0,1220,0,0
3,0,1476,0,0
3,0,1477,0,0
3,0,1516,0,0
3,0,1569,0,0
3,0,1628,0,0
3,0,1638,0,0
3,0,1783,0,0
5,0,1,0,0
5,0,15,0,0
5,0,24,0,0
5,0,33,0,0
5,0,38,0,0
5,0,45,0,0
5,0,487,0,0
5,0,488,0,0
5,0,490,0,0
5,0,493,0,0
5,0,690,0,0
5,0,714,0,0
5,0,715,0,0
5,0,716,0,0
5,0,717,0,0
5,0,870,0,0
5,0,1018,0,0
5,0,1479,0,0
5,0,1486,0,0
5,0,1564,0,0
5,0,103,0,0
5,0,109,0,0
5,0,118,0,0
5,0,120,0,0
5,0,142,0,0
5,0,535,0,0
5,0,662,0,0
5,0,670,0,0
5,0,733,0,0
5,0,1451,0,0
5,0,1480,0,0
5,0,1628,0,0
5,0,1783,0,0
5,0,1,0,0
5,0,15,0,0
5,0,24,0,0
5,0,33,0,0
5,0,38,0,0
5,0,45,0,0
5,0,487,0,0
5,0,488,0,0
5,0,490,0,0
5,0,493,0,0
5,0,690,0,0
5,0,714,0,0
5,0,715,0,0
5,0,716,0,0
5,0,717,0,0
5,0,1018,0,0
5,0,1479,0,0
5,0,1486,0,0
5,0,1564,0,0
5,0,103,0,0
5,0,109,0,0
5,0,118,0,0
5,0,120,0,0
5,0,142,0,0
5,0,535,0,0
5,0,662,0,0
5,0,670,0,0
5,0,733,0,0
5,0,1451,0,0
5,0,1480,0,0
5,0,1628,0,0
5,0,1783,0,0
16,0,1,0,0
16,0,6,0,0
16,0,15,0,0
16,0,20,0,0
16,0,33,0,0
16,0,38,0,0
16,0,45,0,0
16,0,71,0,0
16,0,72,0,0
16,0,487,0,0
16,0,490,0,0
16,0,690,0,0
16,0,717,0,0
16,0,870,0,0
16,0,1479,0,0
16,0,1486,0,0
16,0,1564,0,0
16,0,1781,0,0
16,0,1940,0,0
16,0,103,0,0
16,0,109,0,0
16,0,118,0,0
16,0,120,0,0
16,0,142,0,0
16,0,154,0,0
16,0,535,0,0
16,0,662,0,0
16,0,663,0,0
16,0,794,0,0
16,0,1476,0,0
16,0,1783,0,0
16,0,1,0,0
16,0,6,0,0
16,0,15,0,0
16,0,20,0,0
16,0,33,0,0
16,0,38,0,0
16,0,45,0,0
16,0,71,0,0
16,0,72,0,0
16,0,487,0,0
16,0,490,0,0
16,0,690,0,0
16,0,717,0,0
16,0,870,0,0
16,0,1479,0,0
16,0,1486,0,0
16,0,1564,0,0
16,0,1781,0,0
16,0,1940,0,0
16,0,103,0,0
16,0,109,0,0
16,0,118,0,0
16,0,120,0,0
16,0,142,0,0
16,0,154,0,0
16,0,535,0,0
16,0,662,0,0
16,0,663,0,0
16,0,794,0,0
16,0,1451,0,0
16,0,1476,0,0
16,0,1783,0,0
4,0,24,0,0
4,0,38,0,0
4,0,487,0,0
4,0,490,0,0
4,0,714,0,0
4,0,715,0,0
4,0,1018,0,0
4,0,1104,0,0
4,0,88,0,0
4,0,102,0,0
4,0,109,0,0
4,0,118,0,0
4,0,120,0,0
4,0,535,0,0
4,0,662,0,0
4,0,663,0,0
4,0,1024,0,0
4,0,1066,0,0
4,0,1101,0,0
4,0,1220,0,0
4,0,1309,0,0
4,0,1569,0,0
4,0,1596,0,0
4,0,1628,0,0
4,0,1783,0,0
1,0,383,0,0
1,0,470,0,0
1,0,979,0,0
1,0,982,0,0
1,0,1005,0,0
1,0,1023,0,0
1,0,1032,0,0
1,0,1,0,0
1,0,6,0,0
1,0,15,0,0
1,0,20,0,0
1,0,21,0,0
1,0,24,0,0
1,0,33,0,0
1,0,34,0,0
1,0,38,0,0
1,0,45,0,0
1,0,72,0,0
1,0,490,0,0
1,0,714,0,0
1,0,715,0,0
1,0,716,0,0
1,0,717,0,0
1,0,719,0,0
1,0,870,0,0
1,0,923,0,0
1,0,924,0,0
1,0,927,0,0
1,0,931,0,0
1,0,1017,0,0
1,0,1018,0,0
1,0,1058,0,0
1,0,1096,0,0
1,0,1104,0,0
1,0,1138,0,0
1,0,1139,0,0
1,0,1479,0,0
1,0,1486,0,0
1,0,1564,0,0
1,0,1940,0,0
1,0,88,0,0
1,0,90,0,0
1,0,102,0,0
1,0,103,0,0
1,0,109,0,0
1,0,118,0,0
1,0,120,0,0
1,0,142,0,0
1,0,154,0,0
1,0,156,0,0
1,0,514,0,0
1,0,533,0,0
1,0,534,0,0
1,0,535,0,0
1,0,565,0,0
1,0,594,0,0
1,0,632,0,0
1,0,660,0,0
1,0,662,0,0
1,0,670,0,0
1,0,792,0,0
1,0,794,0,0
1,0,904,0,0
1,0,947,0,0
1,0,959,0,0
1,0,960,0,0
1,0,1000,0,0
1,0,1024,0,0
1,0,1101,0,0
1,0,1137,0,0
1,0,1219,0,0
1,0,1220,0,0
1,0,1283,0,0
1,0,1309,0,0
1,0,1475,0,0
1,0,1476,0,0
1,0,1477,0,0
1,0,1516,0,0
1,0,1569,0,0
1,0,1581,0,0
1,0,1628,0,0
1,0,1638,0,0
1,0,1783,0,0
1,0,1979,0,0
1,0,1982,0,0
2,0,1,0,0
2,0,7,0,0
2,0,24,0,0
2,0,38,0,0
2,0,45,0,0
2,0,487,0,0
2,0,690,0,0
2,0,715,0,0
2,0,718,0,0
2,0,762,0,0
2,0,763,0,0
2,0,925,0,0
2,0,1017,0,0
2,0,1096,0,0
2,0,1104,0,0
2,0,1138,0,0
2,0,1139,0,0
2,0,1486,0,0
2,0,1781,0,0
2,0,1967,0,0
2,0,102,0,0
2,0,109,0,0
2,0,118,0,0
2,0,565,0,0
2,0,662,0,0
2,0,663,0,0
2,0,794,0,0
2,0,805,0,0
2,0,1024,0,0
2,0,1066,0,0
2,0,1101,0,0
2,0,1273,0,0
2,0,1451,0,0
2,0,1516,0,0
2,0,1569,0,0
2,0,1783,0,0
2,0,1,0,0
2,0,7,0,0
2,0,24,0,0
2,0,38,0,0
2,0,45,0,0
2,0,487,0,0
2,0,690,0,0
2,0,715,0,0
2,0,718,0,0
2,0,762,0,0
2,0,763,0,0
2,0,925,0,0
2,0,1017,0,0
2,0,1096,0,0
2,0,1104,0,0
2,0,1138,0,0
2,0,1139,0,0
2,0,1486,0,0
2,0,1781,0,0
2,0,1967,0,0
2,0,102,0,0
2,0,109,0,0
2,0,118,0,0
2,0,565,0,0
2,0,662,0,0
2,0,663,0,0
2,0,794,0,0
2,0,805,0,0
2,0,1024,0,0
2,0,1066,0,0
2,0,1101,0,0
2,0,1273,0,0
2,0,1451,0,0
2,0,1516,0,0
2,0,1569,0,0
2,0,1783,0,0
5,1094,540,0,0
16,835,534,0,0
16,835,540,59,4
2,1185,534,0,0
2,1185,535,94,30
2,1185,540,9,1
18,315,34,36,23
18,315,534,0,0
18,315,535,3,0
18,315,540,5,5
18,315,662,13,5
3,1107,540,0,0
6,1120,1569,273,171
4,1146,1138,125,32
6,0,260,0,0
6,0,624,0,0
6,0,1005,0,0
6,0,1032,0,0
6,0,1874,24,22
6,0,33,0,0
6,0,38,0,0
6,0,1096,0,0
6,0,102,0,0
6,0,103,0,0
6,0,142,0,0
6,0,154,0,0
6,0,535,0,0
6,0,565,0,0
6,0,662,0,0
6,0,663,0,0
6,0,1569,0,0
6,0,1783,0,0
6,0,260,0,0
6,0,624,0,0
6,0,1005,0,0
6,0,1032,0,0
6,0,1874,24,22
6,0,33,0,0
6,0,38,0,0
6,0,1096,0,0
6,0,102,0,0
6,0,103,0,0
6,0,142,0,0
6,0,154,0,0
6,0,535,0,0
6,0,565,0,0
6,0,662,0,0
6,0,663,0,0
6,0,1569,0,0
6,0,1783,0,0
14,36,102,0,0
14,36,662,0,0
14,36,1219,0,0
14,36,947,0,0
14,36,1486,0,0
14,36,1017,0,0
2,1189,118,345,8
2,1189,120,45,21
2,1189,1451,31,36
4,1147,1,40,4
4,1147,109,104,25
4,1147,535,1,0
5,1096,102,621,409
5,1096,534,0,0
5,1096,535,95,13
5,1096,715,209,98
5,1096,1569,171,40
6,1123,24,220,157
6,1123,534,0,0
6,1123,535,31,4
16,838,109,12,2
16,838,534,0,0
16,838,535,48,10
16,838,632,241,140
16,838,715,76,182
16,838,1479,55,58
16,838,1569,121,45
16,838,1451,32,19
16,838,1581,52,0
3,1109,72,0,0
3,1109,715,188,175
3,1109,716,202,33
3,1109,1139,129,67
3,1109,1451,8,9
3,1109,1628,363,171
19,339,118,24,12
19,339,383,380,234
19,339,714,142,180
18,316,534,0,0
18,316,535,16,1
18,316,662,99,69
19,342,142,2197,164
19,342,534,0,0
19,342,715,820,494
19,342,1451,85,17
19,342,1982,23,22
5,1099,120,102,16
5,1099,534,0,0
5,1099,1017,344,68
18,317,103,17,16
2,1192,1,116,33
2,1192,497,1397,984
2,1192,719,121,82
2,1192,1018,83,40
2,1192,1017,197,26
2,1192,1451,122,98
4,1150,45,276,50
4,1150,535,1,0
4,1150,870,82,30
4,1150,1451,65,37
16,841,118,77,22
16,841,120,149,12
16,841,15,710,506
16,841,534,0,0
16,841,535,66,13
16,841,870,118,90
16,841,1979,17,17
3,1110,154,0,0
3,1110,534,0,0
3,1110,535,112,27
3,1110,690,45,18
3,1110,1138,82,47
3,1110,1451,14,16
3,1110,1581,12,4
6,1126,38,231,367
6,1126,103,184,0
6,1126,1023,33,42
19,344,118,22,18
19,344,535,44,15
5,1101,535,58,6
5,1101,1138,247,48
5,1101,1139,381,82
5,1101,1451,28,34
5,1101,1979,0,0
6,1129,535,15,4
16,844,1,116,16
16,844,109,10,6
16,844,118,188,60
16,844,33,132,10
16,844,490,245,59
16,844,535,70,13
16,844,714,305,144
16,844,715,265,357
16,844,716,139,113
16,844,1451,46,59
18,319,1569,24,9
3,1114,118,23,0
3,1114,120,27,2
3,1114,1569,52,21
3,1114,1451,26,45
4,1152,15,368,154
4,1152,715,81,30
4,1152,716,84,48
4,1152,719,315,36
4,1152,1564,51,7
4,1152,1018,107,23
4,1152,1569,128,54
9,633,663,0,0
16,846,109,10,8
16,846,156,1861,279
16,846,534,0,0
16,846,535,39,3
16,846,540,10,0
16,846,662,40,4
16,846,1569,60,26
16,846,1781,4450,223
2,1198,103,1051,100
2,1198,109,26,4
2,1198,7,250,60
2,1198,534,0,0
2,1198,535,55,15
2,1198,540,0,0
5,1104,7,332,208
5,1104,490,429,52
5,1104,535,40,5
5,1104,1569,96,29
4,1155,534,29,2
4,1155,535,1,8
4,1155,540,1,1
4,1155,1139,78,39
3,1117,118,76,25
3,1117,120,205,22
3,1117,540,0,0
3,1117,1024,2,1
3,1117,1569,61,20
3,1117,1781,16,12
19,346,118,205,87
19,346,7,103,42
19,346,540,0,0
19,346,714,42,152
19,346,1104,97,39
