Talonario,NumFactura,NumFacturaRef,DatoAdicional
1128865781,32352,92573,
1128865781,32350,92574,
1128865781,32350,92575,
1128864228,30447,92576,
1128864228,30448,92577,
1128865781,32351,92578,
1128865781,32353,92579,
1128865781,32354,92573,
1128864228,30449,92580,
1128864228,30450,92581,
1128864228,30451,92582,
1128864228,30452,92583,
1128864228,30453,92584,
1128864228,30454,92585,
1128864228,30455,92586,
1128865781,32355,92587,
1128864228,30456,92588,
1128865781,32356,92589,
1128865781,32357,92591,
1128865781,32357,92590,
1128865781,32358,92592,
1128864228,30457,92593,
1128865781,32359,92594,
1128865781,32360,92595,
1128865781,32361,92596,
1128865781,32362,92597,
1128865781,32363,92598,
1128864228,30458,92599,
1128864228,30459,92600,
1128864228,30460,92601,
1128864228,30461,92602,TRATAMIENTO DE CONDUCTO PIEZA 15
1128864228,30462,92603,
1128864228,30463,92604,
1128864228,30464,92605,
1128864228,30465,92606,
1128864228,30466,92607,
1128864228,30467,92608,
1128865781,32364,92609,
1128865781,32365,92610,
1128864228,30468,92611,
1128864228,30469,92612,
1128865781,32366,92613,
1128865781,32367,92613,
1128865781,32368,92614,
1128865781,32368,92615,
1128864228,30470,92616,
1128864228,30471,92617,
1128865781,32369,92618,
1128865781,32370,92619,
1128864228,30472,92620,
1128865781,32371,92621,
1128864228,30473,92623,
1128864228,30473,92622,
1128864228,30473,92624,
1128865781,32372,92625,
1128865781,32373,92626,
1128865781,32374,92627,
1128865781,32375,92628,
1128864228,30474,92629,
1128865781,32376,92630,
1128864228,30475,92631,
1128864228,30476,92632,
1128865781,32377,92633,
1128864228,30477,92634,
1128864228,30478,92635,
1128864228,30479,92636,
1128865781,32378,92637,
1128864228,30480,92638,
1128864228,30480,92639,
1128864228,30481,92640,
1128864228,30482,92641,
1128864228,30483,92642,
1128864228,30484,92643,
1128865781,32379,92644,
1128864228,30485,92645,
1128864228,30486,92646,
1128864228,30487,92647,
1128865781,32380,92648,
1128865781,32381,92649,
1128864228,30488,92650,
1128865781,32382,92651,
1128865781,32383,92651,
1128864228,30489,92652,
1128865781,32384,92653,
1128865781,32385,92654,
1128865781,32386,92655,
1128864228,30490,92657,
1128864228,30490,92656,
1128864228,30491,92658,
1128865781,32387,92659,
1128864228,30492,92660,
1128865781,32388,92662,
1128865781,32388,92661,
1128864228,30493,92663,
1128865781,32389,92664,
1128864228,30494,92665,
1128864228,30495,92666,
1128865781,32390,92667,
1128865781,32391,92668,
1128864228,30496,92669,
1128864228,30497,92670,
1128865781,32392,92671,
1128864228,30498,92672,
1128864228,30499,92673,CIRUGIA 3EROS MOLARES # 18-28-38-48
1128864228,30500,92674,
1128865781,32393,92675,
1128865781,32394,92676,
1128864228,30501,92677,
1128864228,30502,92678,
1128864228,30503,92679,
1128865781,32395,92680,
1128864228,30504,92681,
1128864228,30505,92682,
1128864228,30506,92683,
1128865781,32396,92684,
1128865781,32397,92685,
1128865781,32398,92686,
1128865781,32399,92687,
1128865781,32399,92688,
1128865781,32400,92689,
1128865781,32401,92689,
1128864228,30507,92690,
1128865781,32402,92691,
1128864228,30508,92692,
1128864228,30509,92693,
1128864228,30510,92694,
1128864228,30511,92695,
1128864228,30512,92696,
1128864228,30512,92697,
1128865781,32403,92698,
1128865781,32404,92699,
1128864228,30513,92703,
1128864228,30513,92700,
1128864228,30513,92701,
1128864228,30513,92702,
1128864228,30514,92704,
1128864228,30515,92705,
1128864228,30516,92707,
1128864228,30516,92706,
1128865781,32405,92708,
1128864228,30517,92709,
1128864228,30518,92710,
1128864228,30519,92711,
1128865781,32406,92712,
1128864228,30520,92713,
1128865781,32407,92714,
1128865781,32408,92715,
1128864228,30521,92716,
1128865781,32409,92717,
1128864228,30522,92718,
1128865781,32410,92719,
1128865781,32411,92721,
1128864228,30523,92720,
1128864228,30524,92722,
1128865781,32412,92723,
1128864228,30525,92724,
1128865781,32413,92725,
1128865781,32414,92726,
1128864228,30526,92728,
1128864228,30526,92727,
1128865781,32415,92729,
1128865781,32416,92730,
1128865781,32417,92731,
1128865781,32418,92733,
1128865781,32418,92732,
1128864228,30527,92734,
1128865781,32419,92735,
1128865781,32420,92736,
1128865781,32420,92737,
1128864228,30528,92738,
1128864228,30529,92739,
1128864228,30530,92740,
1128865781,32421,92741,
1128865781,32422,92742,
1128865781,32423,92743,
1128865781,32423,92745,
1128865781,32423,92744,
1128865781,32424,92746,
1128864228,30531,92747,
1128865781,32425,92748,
1128865781,32425,92749,
1128864228,30532,92750,
1128864228,30533,92751,
1128864228,30534,92752,
1128865781,32426,92753,
1128865781,32427,92754,
1128865781,32428,92755,
1128864228,30535,92756,
1128865781,32429,92757,
1128864228,30536,92758,
1128864228,30537,92759,
1128865781,32430,92760,
1128864228,30538,92761,
1128864228,30538,92762,
1128864228,30539,92763,
1128864228,30540,92764,
1128864228,30541,92765,
1128865781,32431,92766,
1128864228,30542,92767,
1128864228,30543,92768,
1128865781,32432,92769,
1128865781,32433,92770,
1128865781,32434,92771,
1128864228,30544,92772,
1128865781,32435,92773,
1128865781,32436,92774,
1128864228,30545,92775,
1128865781,32437,92776,
1128864228,30546,92777,
1128864228,30547,92778,
1128864228,30548,92779,
1128865781,32438,92780,
1128865781,32439,92781,
1128864228,30549,92782,
1128865781,32440,92783,
1128865781,32441,92784,
1128864228,30550,92785,
1128864228,30550,92786,
1128864228,30551,92787,
1128864228,30552,92788,
1128864228,30553,92789,
1128864228,30554,92790,
1128865781,32442,92791,
1128865781,32443,92793,
1128865781,32443,92792,
1128865781,32444,92794,
1128865781,32445,92795,
1128864228,30555,92796,
1128864228,30556,92797,
1128865781,32446,92798,
1128864228,30557,92799,
1128864228,30558,92799,
1128865781,32447,92801,
1128865781,32447,92800,
1128865781,32448,92802,
1128865781,32449,92802,
1128865781,32450,92803,
1128865781,32451,92804,
1128864228,30559,92805,
1128864228,30560,92806,
1128865781,32452,92807,
1128865781,32453,92808,
1128865781,32454,92809,
1128864228,30561,92810,
1128864228,30562,92811,
1128865781,32455,92812,
1128865781,32456,92813,
1128865781,32457,92814,
1128864228,30563,92815,
1128864228,30563,92816,
1128864228,30564,92817,
1128865781,32458,92818,
1128865781,32459,92819,
1128864228,30565,92820,
1128864228,30566,92821,
1128865781,32460,92822,
1128865781,32461,92823,
1128865781,32462,92824,
1128865781,32463,92825,
1128865781,32464,92826,
1128865781,32465,92827,
1128865781,32466,92827,
1128865781,32467,92828,
1128865781,32468,92829,
1128864228,30567,92830,
1128865781,32469,92831,
1128865781,32470,92832,
1128864228,30568,92833,
1128864228,30569,92834,
1128865781,32471,92835,
1128865781,32472,92836,
1128864228,30570,92837,
1128864228,30571,92838,
1128865781,32473,92839,
1128865781,32474,92840,
1128865781,32475,92841,
1128864228,30572,92842,
1128865781,32476,92843,
1128865781,32477,92844,
1128865781,32478,92845,
1128864228,30573,92846,
1128865781,32479,92847,
1128865781,32480,92848,
1128864228,30574,92849,
1128864228,30575,92850,
1128864228,30576,92851,
1128864228,30577,92852,
1128864228,30577,92853,
1128864228,30578,92854,
1128865781,32481,92855,
1128865781,32482,92857,
1128865781,32482,92856,
1128865781,32483,92858,
1128865781,32484,92859,
1128865781,32485,92860,
1128865781,32486,92861,
1128864228,30579,92862,
1128864228,30579,92863,
1128865781,32487,92864,
1128865781,32488,92865,
1128865781,32489,92866,
1128865781,32490,92868,
1128865781,32490,92867,
1128865781,32491,92869,
1128865781,32492,92870,
1128864228,30580,92871,
1128864228,30581,92872,
1128864228,30582,92873,
1128864228,30583,92874,
1128864228,30584,92875,
1128864228,30585,92876,
1128864228,30586,92877,
1128864228,30587,92878,
1128865781,32493,92879,
1128865781,32493,92880,
1128865781,32494,92881,
1128864228,30588,92882,
1128864228,30588,92883,
1128864228,30589,92884,
1128864228,30590,92885,
1128864228,30591,92886,
1128864228,30591,92887,
1128864228,30592,92888,
1128864228,30593,92889,
1128864228,30594,92890,
1128864228,30595,92891,
1128864228,30596,92892,
1128864228,30597,92893,
1128864228,30598,92894,
1128865781,32495,92895,
1128865781,32496,92896,
1128865781,32497,92896,
1128864228,30599,92897,
1128864228,30599,92898,
1128865781,32498,92899,
1128864228,30600,92900,
1128865781,32499,92901,
1128865781,32500,92902,
1128865781,32501,92903,
1128864228,30601,92904,
1128864228,30602,92905,
1128865781,32502,92906,
1128865781,32503,92907,
1128865781,32504,92908,
1128864228,30603,92909,
1128865781,32505,92910,
1128865781,32506,92911,
1128865781,32507,92912,
1128864228,30604,92913,
1128865781,32508,92914,
1128865781,32509,92915,
1128864228,30605,92916,
1128864228,30606,92917,
1128865781,32510,92918,
1128864228,30607,92919,
1128864228,30608,92920,
1128864228,30609,92921,
1128864228,30610,92922,
1128865781,32511,92923,
1128865781,32512,92924,
1128864228,30611,92925,
1128865781,32513,92926,
1128864228,30612,92927,
1128865781,32514,92928,
1128865781,32515,92929,
1128865781,32516,92931,
1128865781,32517,92930,
1128865781,32518,92932,
1128865781,32519,92933,
1128865781,32520,92934,
1128865781,32521,92935,
1128865781,32521,92930,
1128865781,32522,92936,
1128864228,30613,92937,
1128865781,32523,92938,
1128864228,30614,92939,
1128865781,32524,92940,
1128864228,30615,92941,
1128864228,30616,92942,
1128864228,30617,92943,
1128864228,30618,92944,
1128864228,30619,92945,
1128864228,30620,92947,
1128864228,30620,92946,
1128865781,32525,92948,
1128864228,30621,92949,
1128865781,32526,92950,
1128865781,32527,92952,
1128865781,32527,92953,
1128865781,32527,92951,
1128865781,32528,92955,
1128865781,32528,92954,
1128865781,32529,92957,
1128865781,32529,92956,
1128864228,30622,92958,
1128864228,30623,92959,
1128864228,30624,92960,
1128864228,30625,92961,
1128864228,30626,92962,
1128865781,32530,92963,
1128865781,32531,92964,
1128864228,30627,92965,
1128864228,30628,92966,
1128864228,30629,92967,
1128865781,32532,92968,
1128864228,30630,92969,
1128864228,30631,92970,
1128865781,32533,92971,
1128865781,32534,92972,
1128865781,32535,92972,
1128865781,32536,92973,
1128865781,32537,92974,
1128865781,32538,92975,
1128865781,32539,92976,
1128865781,32540,92977,
1128865781,32541,92978,
1128865781,32542,92979,
1128864228,30632,92980,
1128864228,30633,92981,
1128864228,30634,92982,
1128865781,32543,92983,
1128864228,30635,92984,
1128864228,30636,92985,
1128865781,32544,92986,
1128865781,32545,92987,
1128864228,30637,92988,
1128864228,30638,92989,
1128865781,32546,92990,
1128864228,30639,92991,
1128864228,30640,92992,
1128865781,32547,92993,
1128865781,32547,92994,
1128864228,30641,92995,
1128865781,32548,92996,
1128865781,32549,92996,
1128864228,30642,92997,
1128864228,30643,92998,
1128865781,32550,93000,
1128865781,32550,92999,
1128865781,32550,93001,
1128864228,30644,93002,REPARACION DE CARILLA PZA.# 21
1128865781,32551,93003,
1128864228,30645,93004,
1128864228,30646,93005,
1128865781,32552,93006,
1128865781,32553,93007,
1128864228,30647,93008,
1128865781,32554,93009,
1128865781,32555,93010,
1128864228,30648,93011,
1128865781,32556,93013,
1128865781,32556,93012,
1128864228,30649,93014,
1128864228,30650,93015,
1128865781,32557,93016,
1128864228,30651,93017,
1128864228,30652,93018,
1128864228,30653,93019,
1128865781,32558,93020,
1128865781,32559,93022,
1128865781,32559,93021,
1128865781,32560,93023,
1128865781,32561,93024,
1128864228,30654,93025,
1128865781,32562,93026,
1128865781,32563,93026,
1128864228,30655,93027,
1128864228,30656,93028,
1128864228,30656,93029,
1128864228,30657,93030,
1128865781,32564,93031,
1128865781,32565,93032,
1128865781,32565,93033,
1128864228,30658,93034,
1128865781,32566,93035,
1128865781,32567,93036,
1128864228,30659,93037,
1128864228,30659,93038,
1128864228,30660,93039,
1128864228,30661,93040,
1128864228,30662,93041,
1128864228,30663,93042,
1128865781,32568,93043,
1128865781,32569,93044,
1128864228,30664,93045,
1128864228,30665,93046,LIMPIEZA EMILIO LLOREDA GIRALDO
1128864228,30666,93048,
1128864228,30666,93049,
1128864228,30666,93047,
1128865781,32570,93051,
1128865781,32570,93050,
1128865781,32571,93052,
1128865781,32572,93053,
1128864228,30667,93054,
1128865781,32573,93055,
1128864228,30668,93056,
1128864228,30669,93057,
1128865781,32574,93058,
1128864228,30670,93059,
1128865781,32575,93060,
1128865781,32576,93061,
1128864228,30671,93062,
1128864228,30672,93064,
1128864228,30672,93063,
1128864228,30673,93065,
1128865781,32577,93066,
1128865781,32578,93067,
1128864228,30674,93068,
1128864228,30675,93069,
1128864228,30676,93070,
1128864228,30677,93071,
1128865781,32579,93072,
1128864228,30678,93073,
1128865781,32580,93074,
1128864228,30679,93075,
1128864228,30680,93076,
1128865781,32581,93077,
1128865781,32582,93078,
1128865781,32583,93079,
1128865781,32584,93080,
1128865781,32585,93081,
1128864228,30681,93082,
1128864228,30681,93083,
1128864228,30682,93084,
1128864228,30683,93085,
1128864228,30684,93086,
1128864228,30685,93087,
1128864228,30686,93088,
1128865781,32586,93089,
1128864228,30687,93090,
1128864228,30688,93091,
1128865781,32587,93092,
1128865781,32588,93092,
1128865781,32589,93093,
1128864228,30689,93094,
1128864228,30689,93095,
1128865781,32590,93096,
1128864228,30690,93097,
1128865781,32591,93098,
1128865781,32592,93099,
1128864228,30691,93100,
1128865781,32593,93101,
1128865781,32594,93102,
1128864228,30692,93103,
1128865781,32595,93104,
1128865781,32596,93105,
1128864228,30693,93106,
1128865781,32597,93107,
1128864228,30694,93108,
1128865781,32598,93109,
1128864228,30695,93110,
1128864228,30696,93111,
1128865781,32599,93112,
1128865781,32600,93113,
1128864228,30697,93114,
1128864228,30698,93115,
1128864228,30699,93116,
1128864228,30699,93117,
1128864228,30700,93118,
1128865781,32601,93119,
1128864228,30701,93120,
1128864228,30702,93121,
1128865781,32602,93122,
1128864228,30703,93123,
1128864228,30704,93124,
1128864228,30705,93125,
1128865781,32603,93126,
1128865781,32604,93127,
1128864228,30706,93128,
1128864228,30707,93129,
1128864228,30708,93130,
1128864228,30709,93131,
1128864228,30710,93132,
1128864228,30711,93133,
1128865781,32605,93134,
1128865781,32606,93135,
1128864228,30712,93136,
1128865781,32607,93137,
1128864228,30713,93138,
1128864228,30714,93139,
1128864228,30715,93140,
1128864228,30716,93141,
1128864228,30717,93142,
1128865781,32608,93143,
1128865781,32609,93144,
1128864228,30718,93145,
1128864228,30719,93146,
1128864228,30720,93147,
1128865781,32610,93148,
1128864228,30721,93149,
1128864228,30722,93150,
1128864228,30723,93151,
1128864228,30724,93152,
1128865781,32611,93153,
1128864228,30725,93154,
1128864228,30726,93155,
1128865781,32612,93157,
1128865781,32612,93156,
1128864228,30727,93158,
1128865781,32613,93159,
1128865781,32614,93160,
1128864228,30728,93161,
1128864228,30728,93162,
1128865781,32615,93163,
1128865781,32616,93163,
1128864228,30729,93164,
1128864228,30730,93165,
1128865781,32617,93166,
1128864228,30731,93167,
1128865781,32618,93168,
1128865781,32619,93169,
1128864228,30732,93170,
1128865781,32620,93171,
1128865781,32621,93172,
1128865781,32622,93173,
1128865781,32623,93174,
1128864228,30733,93175,
1128865781,32624,93176,
1128864228,30734,93177,
1128864228,30735,93178,
1128865781,32625,93179,
1128864228,30736,93180,
1128865781,32626,93181,
1128864228,30737,93182,
1128865781,32627,93183,
1128864228,30738,93184,
1128865781,32628,93185,
1128865781,32629,93186,
1128865781,32630,93187,
1128864228,30739,93188,
1128864228,30740,93189,
1128865781,32631,93190,
1128864228,30741,93192,
1128864228,30741,93191,
1128864228,30742,93193,
1128865781,32632,93194,
1128865781,32632,93195,
1128864228,30743,93196,
1128864228,30744,93197,
1128864228,30745,93198,
1128864228,30746,93199,
1128864228,30747,93200,
1128865781,32633,93201,
1128865781,32634,93202,
1128865781,32635,93203,
1128865781,32636,93204,
1128865781,32637,93205,
1128865781,32638,93206,
1128864228,30748,93207,
1128864228,30749,93208,
1128864228,30750,93209,
1128865781,32639,93210,
1128865781,32640,93211,
1128865781,32641,93212,
1128864228,30751,93213,
1128864228,30752,93214,
1128864228,30753,93215,
1128865781,32642,93216,
1128864228,30754,93217,
1128864228,30755,93218,
1128864228,30756,93219,
1128864228,30757,93220,
1128865781,32643,93221,
1128865781,32644,93222,
1128864228,30758,93223,
1128865781,32645,93224,
1128864228,30759,93226,
1128864228,30759,93225,
1128865781,32646,93227,
1128864228,30760,93228,
1128864228,30761,93229,
1128864228,30761,93230,
1128865781,32647,93231,
1128865781,32647,93232,
1128865781,32648,93233,
1128865781,32649,93234,
1128864228,30762,93235,
1128865781,32650,93236,
1128865781,32651,93237,
1128865781,32652,93239,
1128865781,32652,93238,
1128865781,32652,93240,
1128865781,32653,93241,
1128864228,30763,93242,
1128865781,32654,93243,
1128864228,30764,93244,
1128864228,30765,93245,
1128865781,32655,93246,
1128865781,32655,93247,
1128864228,30766,93248,
1128864228,30767,93249,
1128864228,30767,93250,
1128864228,30768,93251,
1128864228,30769,93252,
1128864228,30769,93253,
1128865781,32656,93254,
1128864228,30770,93255,
1128865781,32657,93256,
1128865781,32658,93257,
1128864228,30771,93258,
1128864228,30772,93259,
1128864228,30773,93260,
1128864228,30774,93262,
1128864228,30774,93261,
1128864228,30775,93263,
1128865781,32659,93264,
1128864228,30776,93265,
1128865781,32660,93266,
1128864228,30777,93267,
1128864228,30778,93268,
1128864228,30778,93269,
1128864228,30779,93270,
1128864228,30780,93271,
1128865781,32661,93272,"PROFILAXIS, CALCE PZ/26V, CALCE PZ/26P"
1128865781,32662,93273,
1128865781,32663,93274,
1128865781,32664,93275,
1128865781,32665,93276,
1128865781,32666,93277,
1128865781,32667,93278,
1128865781,32668,93279,
1128865781,32669,93280,
1128864228,30781,93281,
1128864228,30782,93282,
1128865781,32670,93283,
1128864228,30783,93284,
1128865781,32671,93285,
1128865781,32672,93286,
1128865781,32673,93288,
1128865781,32673,93287,
1128865781,32674,93289,
1128864228,30784,93290,
1128864228,30785,93291,
1128864228,30786,93293,
1128864228,30786,93292,
1128864228,30787,93294,
1128865781,32675,93295,
1128865781,32676,93296,
1128865781,32676,93297,
1128864228,30788,93298,
1128865781,32677,93299,
1128864228,30789,93300,
1128865781,32678,93301,
1128864228,30790,93302,
1128864228,30791,93303,
1128865781,32679,93304,
1128865781,32680,93305,
1128865781,32681,93306,
1128865781,32682,93307,
1128864228,30792,93308,
1128865781,32683,93309,
1128864228,30793,93310,
1128864228,30794,93311,
1128864228,30795,93312,
1128864228,30796,93313,
1128864228,30797,93314,
1128865781,32684,93315,
1128865781,32684,93316,
1128864228,30798,93317,
1128865781,32685,93318,
1128865781,32686,93319,
1128865781,32687,93320,
1128864228,30799,93321,
1128864228,30800,93322,
1128865781,32688,93323,
1128865781,32689,93324,
1128865781,32690,93325,
1128864228,30801,93326,
1128865781,32691,93327,
1128865781,32692,93328,
1128865781,32693,93328,"3 CALCES PZ 14d,15m,24om"
1128864228,30802,93329,
1128864228,30803,93330,
1128865781,32694,93331,
1128865781,32695,93332,
1128865781,32696,93333,
1128864228,30804,93334,
1128865781,32697,93335,
1128865781,32698,93336,
1128864228,30805,93337,CALCES EN PIEZAS # 36-46
1128865781,32699,93338,
1128864228,30806,93339,
1128864228,30807,93340,
1128864228,30808,93341,
1128865781,32700,93342,
1128865781,32701,93343,
1128865781,32702,93344,
1128865781,32703,93345,
1128864228,30809,93346,
1128864228,30810,93347,
1128865781,32704,93348,
1128864228,30811,93349,
1128864228,30812,93350,
1128864228,30813,93351,
1128865781,32705,93352,
1128865781,32706,93353,
1128864228,30814,93354,
1128865781,32707,93355,
1128864228,30815,93356,
1128865781,32708,93357,
1128865781,32709,93358,
1128864228,30816,93359,
1128864228,30817,93360,
1128864228,30818,93361,
1128865781,32710,93364,
1128865781,32710,93362,
1128865781,32710,93363,
1128864228,30819,93365,
1128864228,30820,93366,
1128864228,30821,93367,
1128864228,30821,93368,
1128865781,32711,93369,
1128864228,30822,93370,
1128865781,32712,93371,
1128864228,30823,93372,
1128864228,30823,93373,
1128865781,32713,93374,
1128864228,30824,93375,
1128865781,32714,93376,
1128865781,32714,93377,
1128864228,30825,93378,
1128864228,30826,93379,
1128864228,30827,93380,
1128864228,30828,93381,
1128864228,30829,93382,
1128864228,30830,93383,
1128864228,30831,93384,
1128864228,30832,93385,
1128865781,32715,93386,
1128865781,32716,93387,
1128864228,30833,93388,
1128864228,30834,93389,
1128864228,30835,93390,
1128865781,32717,93391,
1128865781,32718,93392,
1128864228,30836,93393,
1128865781,32719,93394,CEMENTACION PUENTE M. PORCELANA
1128864228,30837,93396,
1128864228,30837,93395,
1128865781,32720,93397,CALCE PZ 14M
1128865781,32721,93398,
1128865781,32722,93399,
1128864228,30838,93400,
1128865781,32723,93401,
1128865781,32723,93399,
1128865781,32724,93402,
1128865781,32725,93404,
1128865781,32725,93405,
1128865781,32725,93403,
1128865781,32726,93406,
1128864228,30839,93407,
1128864228,30840,93408,
1128865781,32727,93409,
1128864228,30841,93410,
1128864228,30842,93411,
1128865781,32728,93412,
1128865781,32729,93413,
1128865781,32730,93414,
1128865781,32731,93415,
1128865781,32732,93416,
1128865781,32733,93417,
1128865781,32734,93418,
1128864228,30843,93419,
1128864228,30844,93420,
1128865781,32735,93421,
1128865781,32736,93422,
1128864228,30845,93423,
1128864228,30846,93424,
1128865781,32737,93425,
1128864228,30847,93426,
1128865781,32738,93427,
1128865781,32739,93428,
1128865781,32740,93429,
1128864228,30848,93430,
1128864228,30849,93431,
1128865781,32741,93432,
1128864228,30850,93433,
1128864228,30851,93434,
1128865781,32742,93435,"CALCES PZ # 27c , 27od"
1128865781,32743,93436,
1128865781,32744,93437,
1128865781,32745,93438,
1128865781,32746,93439,
1128864228,30852,93440,
1128865781,32747,93441,
1128865781,32748,93444,
1128865781,32748,93443,
1128865781,32748,93442,
1128864228,30853,93445,
1128864228,30854,93446,
1128865781,32749,93447,
1128865781,32750,93448,
1128864228,30855,93449,
1128865781,32751,93450,
1128864228,30856,93451,
1128864228,30857,93452,
1128864228,30858,93453,
1128864228,30859,93454,
1128864228,30860,93455,
1128864228,30861,93456,
1128864228,30862,93457,
1128864228,30863,93458,
1128864228,30864,93459,
1128864228,30865,93460,
1128864228,30866,93461,
1128865781,32752,93462,
1128864228,30867,93463,
1128865781,32753,93464,
1128864228,30868,93465,
1128864228,30869,93466,
1128864228,30870,93467,
1128865781,32754,93468,
1128864228,30871,93469,
1128864228,30872,93470,
1128864228,30873,93471,
1128864228,30874,93472,
1128864228,30875,93474,
1128864228,30875,93473,
1128864228,30876,93475,
1128864228,30877,93476,
1128864228,30878,93477,
1128865781,32755,93478,
1128865781,32756,93480,
1128865781,32756,93479,
1128864228,30879,93482,
1128864228,30879,93481,
1128864228,30880,93483,
1128865781,32757,93484,
1128865781,32758,93485,
1128865781,32759,93486,
1128864228,30881,93487,
1128865781,32760,93489,
1128865781,32760,93488,
1128864228,30882,93490,
1128865781,32761,93491,
1128864228,30883,93492,
1128865781,32762,93493,
1128865781,32763,93494,
1128865781,32764,93496,
1128865781,32764,93495,
1128865781,32765,93497,
1128864228,30884,93498,
1128865781,32766,93499,
1128864228,30885,93500,
1128865781,32767,93501,
1128865781,32768,93502,
1128865781,32769,93503,
1128865781,32770,93504,
1128864228,30886,93505,
1128864228,30887,93506,
1128864228,30888,93507,
1128865781,32771,93508,
1128865781,32772,93509,
1128865781,32773,93510,
1128865781,32774,93511,
1128864228,30889,93512,
1128865781,32775,93513,
1128865781,32776,93514,
1128865781,32777,93515,
1128865781,32778,93516,
1128864228,30890,93518,
1128865781,32779,93517,
1128864228,30891,93519,
1128865781,32780,93520,
1128864228,30892,93521,
1128864228,30893,93522,
1128864228,30894,93523,
1128864228,30895,93524,
1128865781,32781,93525,
1128865781,32782,93526,
1128864228,30896,93528,
1128864228,30896,93527,
1128864228,30896,93529,
1128865781,32783,93530,
1128864228,30897,93531,
1128864228,30898,93532,
1128864228,30898,93533,
1128864228,30899,93534,
1128865781,32784,93535,
1128864228,30900,93536,
1128865781,32785,93537,
1128865781,32785,93538,
1128864228,30901,93539,
1128864228,30902,93540,
1128864228,30902,93541,
1128865781,32786,93542,
1128865781,32787,93543,
1128865781,32788,93544,
1128864228,30903,93545,
1128864228,30904,93546,
1128864228,30905,93547,
1128865781,32789,93548,
1128864228,30906,93549,
1128865781,32790,93550,
1128865781,32791,93551,
1128865781,32792,93552,
1128865781,32792,93553,
1128865781,32793,93554,
1128865781,32793,93556,
1128865781,32793,93555,
1128864228,30907,93557,
1128865781,32794,93558,
1128865781,32795,93559,
1128864228,30908,93560,
1128865781,32796,93561,
1128864228,30909,93562,
1128865781,32797,93563,
1128865781,32798,93564,
1128864228,30910,93565,
1128864228,30911,93566,
1128865781,32799,93567,
1128864228,30912,93568,
1128865781,32800,93569,
1128864228,30913,93570,
1128864228,30914,93572,CIRUGIA DE 3EROS.MOLARES # 18-28-38-48
1128865781,32801,93571,
1128864228,30915,93573,
1128865781,32802,93574,
1128865781,32803,93575,ADRIAN BARRENO DELGADO PROFILAXIS
1128865781,32804,93576,JHON ESPINOZA MOTA PROFILAXIS
1128865781,32805,93577,"ALEXANDRA DELGADO PROFILAXIS,CALCE"
1128864228,30916,93578,
1128865781,32806,93579,
1128864228,30917,93580,
1128864228,30918,93581,
1128864228,30918,93582,
1128865781,32807,93583,
1128865781,32808,93584,
1128864228,30919,93585,
1128865781,32809,93586,
1128865781,32810,93587,
1128865781,32811,93588,
1128865781,32812,93589,
1128865781,32813,93590,"ADRIAN BARRENO , 2 SELLANTES PZ 47,37"
1128865781,32814,93591,
1128864228,30920,93592,
1128864228,30921,93594,
1128864228,30921,93593,
1128864228,30922,93595,
1128864228,30922,93596,
1128865781,32815,93597,
1128865781,32816,93599,
1128865781,32817,93600,
1128865781,32818,93598,
1128864228,30923,93601,
1128865781,32819,93602,
1128864228,30924,93603,
1128864228,30925,93604,
1128864228,30926,93605,
1128864228,30926,93606,
1128864228,30927,93607,
1128864228,30928,93608,
1128865781,32820,93609,
1128865781,32821,93610,
1128864228,30929,93611,
1128865781,32822,93612,
1128864228,30930,93613,
1128864228,30931,93615,
1128864228,30931,93614,
1128865781,32823,93616,
1128865781,32824,93617,
1128864228,30932,93618,
1128865781,32825,93619,
1128864228,30933,93620,
1128864228,30934,93621,
1128864228,30935,93622,
1128864228,30936,93623,
1128864228,30937,93624,
1128864228,30938,93625,
1128865781,32826,93626,
1128864228,30939,93627,
1128864228,30940,93628,
1128864228,30941,93629,
1128865781,32827,93630,
1128864228,30942,93631,
1128864228,30943,93632,
1128865781,32828,93633,
1128864228,30944,93634,
1128864228,30945,93635,
1128864228,30946,93636,
1128865781,32829,93637,
1128864228,30947,93638,
1128864228,30948,93639,
1128865781,32830,93640,
1128865781,32831,93641,
1128865781,32832,93642,
1128864228,30949,93643,
1128864228,30950,93644,
1128865781,32833,93645,
1128865781,32834,93646,
1128864228,30951,93649,
1128865781,32835,93647,
1128865781,32835,93648,
1128864228,30952,93650,
1128864228,30953,93651,
1128865781,32836,93652,
1128865781,32837,93653,
1128865781,32838,93654,
1128865781,32839,93655,
1128864228,30954,93656,
1128865781,32840,93657,
1128864228,30955,93658,
1128864228,30956,93659,
1128865781,32841,93660,
1128864228,30957,93661,
1128864228,30958,93662,
1128865781,32842,93663,
1128864228,30959,93664,
1128865781,32843,93665,
1128864228,30960,93666,
1128865781,32844,93667,EXTRACCION POR EMERGENCIA PZ # 11
1128864228,30961,93668,
1128864228,30962,93669,
1128864228,30963,93670,
1128864228,30964,93671,
1128865781,32845,93672,
1128865781,32846,93673,
1128865781,32847,93674,
1128865781,32848,93675,
1128864228,30965,93676,
1128865781,32849,93678,
1128865781,32850,93677,
1128865781,32851,93679,
1128865781,32852,93680,
1128865781,32853,93681,
1128865781,32854,93682,
1128865781,32855,93683,
1128864228,30966,93684,
1128865781,32856,93685,
1128864228,30967,93686,
1128865781,32857,93687,
1128865781,32858,93688,
1128864228,30968,93689,
