iIdBodega,iIdTipoMov,iIdMovimiento,iIdproducto,dCantidad,iIdBodegaSolicita,dCantidadAprobada,StockActual
1,1,790,176,2.0000,3,2.0000,18.00
1,1,790,229,20.0000,3,20.0000,50.00
1,1,791,68,2.0000,3,2.0000,10.00
1,1,791,242,1.0000,3,1.0000,43.00
1,1,791,244,2.0000,3,2.0000,0.00
1,1,1102,2,3.0000,6,3.0000,14.00
1,1,1102,3,5.0000,6,5.0000,13.00
1,1,1103,242,2.0000,6,2.0000,43.00
1,1,1103,246,1.0000,6,1.0000,9.00
1,1,1103,52,1.0000,6,1.0000,6.00
1,1,1104,2,3.0000,6,3.0000,11.00
1,1,1104,3,3.0000,6,3.0000,10.00
1,1,1105,52,1.0000,6,1.0000,5.00
1,1,792,242,4.0000,3,4.0000,37.00
1,1,793,229,10.0000,3,10.0000,40.00
1,1,793,232,100.0000,3,100.0000,1350.00
1,1,793,200,1.0000,3,1.0000,6.00
1,1,793,176,2.0000,3,2.0000,16.00
1,1,793,220,1.0000,3,1.0000,0.00
1,1,293,250,100.0000,5,100.0000,100.00
1,1,294,46,1.0000,5,1.0000,0.00
1,1,295,233,8.0000,5,8.0000,60.00
1,1,295,235,8.0000,5,8.0000,641.00
1,1,295,234,8.0000,5,8.0000,164.00
1,1,1106,3,4.0000,6,4.0000,6.00
1,1,1107,242,2.0000,6,2.0000,37.00
1,1,1108,3,2.0000,6,2.0000,14.00
1,1,1108,245,5.0000,6,5.0000,10.00
1,1,1109,165,1.0000,6,1.0000,1.00
1,1,1109,242,1.0000,6,1.0000,35.00
1,1,794,242,1.0000,3,1.0000,35.00
1,1,794,244,2.0000,3,2.0000,6.00
1,1,795,176,3.0000,3,3.0000,13.00
1,1,795,229,10.0000,3,10.0000,30.00
1,1,796,242,1.0000,3,1.0000,56.00
1,1,796,244,1.0000,3,1.0000,5.00
1,1,296,250,100.0000,5,100.0000,500.00
1,1,1110,4,4.0000,6,4.0000,9.00
1,1,1110,3,2.0000,6,2.0000,12.00
1,1,1111,242,2.0000,6,2.0000,56.00
1,1,1112,4,2.0000,6,2.0000,0.00
1,1,1112,245,10.0000,6,10.0000,0.00
1,1,1113,242,2.0000,6,2.0000,0.00
1,1,1113,246,1.0000,6,1.0000,0.00
1,1,1114,7,2.0000,6,2.0000,0.00
1,1,797,242,2.0000,3,2.0000,0.00
1,1,797,244,2.0000,3,2.0000,0.00
1,1,798,232,100.0000,3,100.0000,0.00
1,1,798,200,1.0000,3,1.0000,0.00
1,1,798,176,2.0000,3,2.0000,0.00
1,1,799,242,3.0000,3,3.0000,51.00
1,1,799,244,2.0000,3,2.0000,3.00
1,1,800,201,1.0000,3,1.0000,3.00
1,1,800,176,3.0000,3,3.0000,10.00
1,1,800,229,20.0000,3,20.0000,10.00
1,1,800,232,100.0000,3,100.0000,1250.00
1,1,297,235,11.0000,5,11.0000,630.00
1,1,297,234,10.0000,5,10.0000,154.00
1,1,297,233,10.0000,5,10.0000,50.00
1,1,1115,3,4.0000,6,4.0000,8.00
1,1,1115,245,5.0000,6,5.0000,5.00
1,1,1116,242,2.0000,6,2.0000,51.00
1,1,1116,246,1.0000,6,1.0000,8.00
1,1,801,242,2.0000,3,2.0000,47.00
1,1,801,244,2.0000,3,2.0000,1.00
1,1,802,176,1.0000,3,1.0000,9.00
1,1,1117,3,2.0000,6,2.0000,6.00
1,1,1117,4,2.0000,6,2.0000,7.00
1,1,1117,245,5.0000,6,5.0000,0.00
1,1,1118,242,2.0000,6,2.0000,47.00
1,1,1118,246,1.0000,6,1.0000,7.00
1,1,803,242,4.0000,3,4.0000,65.00
1,1,803,244,2.0000,3,2.0000,7.00
1,1,803,136,2.0000,3,2.0000,3.00
1,1,803,122,4.0000,3,4.0000,2.00
1,1,804,176,2.0000,3,2.0000,7.00
1,1,804,201,3.0000,3,3.0000,1.00
1,1,804,229,10.0000,3,10.0000,0.00
1,1,298,250,100.0000,5,100.0000,400.00
1,1,299,46,1.0000,5,1.0000,1.00
1,1,300,210,150.0000,5,150.0000,0.00
1,1,1119,3,2.0000,6,2.0000,4.00
1,1,1119,4,2.0000,6,2.0000,5.00
1,1,1120,242,2.0000,6,2.0000,65.00
1,1,1120,246,1.0000,6,1.0000,6.00
1,1,1121,7,2.0000,6,2.0000,8.00
1,1,1122,2,3.0000,6,3.0000,18.00
1,1,1122,3,4.0000,6,4.0000,0.00
1,1,1122,186,10.0000,6,10.0000,15.00
1,1,1123,242,2.0000,6,2.0000,62.00
1,1,1123,246,1.0000,6,1.0000,5.00
1,1,301,240,100.0000,5,100.0000,0.00
1,1,301,250,100.0000,5,100.0000,300.00
1,1,805,244,1.0000,3,1.0000,6.00
1,1,805,242,1.0000,3,1.0000,62.00
1,1,806,176,2.0000,3,2.0000,5.00
1,1,807,242,3.0000,3,3.0000,57.00
1,1,807,244,2.0000,3,2.0000,4.00
1,1,807,136,2.0000,3,2.0000,1.00
1,1,807,122,2.0000,3,2.0000,0.00
1,1,808,232,100.0000,3,100.0000,1150.00
1,1,808,201,1.0000,3,1.0000,0.00
1,1,808,176,1.0000,3,1.0000,4.00
1,1,808,200,1.0000,3,1.0000,5.00
1,1,302,250,100.0000,5,100.0000,200.00
1,1,303,235,10.0000,5,10.0000,620.00
1,1,303,234,13.0000,5,13.0000,141.00
1,1,303,233,10.0000,5,10.0000,40.00
1,1,1124,2,3.0000,6,3.0000,15.00
1,1,1124,4,2.0000,6,2.0000,3.00
1,1,1125,242,2.0000,6,2.0000,57.00
1,1,1125,246,1.0000,6,1.0000,4.00
1,1,809,242,1.0000,3,1.0000,54.00
1,1,1126,2,2.0000,6,2.0000,13.00
1,1,1126,245,5.0000,6,5.0000,5.00
1,1,1127,52,1.0000,6,1.0000,4.00
1,1,1127,242,2.0000,6,2.0000,54.00
1,1,1127,246,1.0000,6,1.0000,3.00
1,1,1128,4,2.0000,6,2.0000,1.00
1,1,1128,51,20.0000,6,20.0000,5.00
1,1,1129,242,2.0000,6,2.0000,74.00
1,1,1129,52,1.0000,6,1.0000,3.00
1,1,304,250,100.0000,5,100.0000,1100.00
1,1,304,243,100.0000,5,100.0000,300.00
1,1,810,242,2.0000,3,2.0000,74.00
1,1,810,244,1.0000,3,1.0000,7.00
1,1,811,200,1.0000,3,1.0000,4.00
1,1,811,176,1.0000,3,1.0000,3.00
1,1,1130,2,2.0000,6,2.0000,11.00
1,1,1130,51,5.0000,6,5.0000,0.00
1,1,1131,242,2.0000,6,2.0000,72.00
1,1,1131,246,1.0000,6,1.0000,2.00
1,1,1132,7,2.0000,6,2.0000,6.00
1,1,812,244,2.0000,3,2.0000,5.00
1,1,305,250,100.0000,5,100.0000,1000.00
1,1,306,235,7.0000,5,7.0000,613.00
1,1,306,234,7.0000,5,7.0000,134.00
1,1,306,233,7.0000,5,7.0000,33.00
1,1,813,242,4.0000,3,4.0000,66.00
1,1,813,244,2.0000,3,2.0000,3.00
1,1,814,176,2.0000,3,2.0000,1.00
1,1,1133,4,1.0000,6,1.0000,0.00
1,1,1134,242,2.0000,6,2.0000,66.00
1,1,1134,246,1.0000,6,1.0000,1.00
1,1,1134,188,1.0000,6,1.0000,1.00
1,1,815,244,1.0000,3,1.0000,2.00
1,1,816,176,1.0000,3,1.0000,0.00
1,1,1135,2,2.0000,6,2.0000,9.00
1,1,1135,245,5.0000,6,5.0000,10.00
1,1,1136,242,2.0000,6,2.0000,64.00
1,1,1136,246,1.0000,6,1.0000,0.00
1,1,1137,3,10.0000,6,10.0000,10.00
1,1,1137,245,10.0000,6,10.0000,10.00
1,1,1137,51,10.0000,6,10.0000,10.00
1,1,1138,242,2.0000,6,2.0000,58.00
1,1,1138,165,1.0000,6,1.0000,2.00
1,1,307,250,100.0000,5,100.0000,900.00
1,1,817,242,4.0000,3,4.0000,58.00
1,1,817,244,1.0000,3,1.0000,5.00
1,1,1139,3,5.0000,6,5.0000,5.00
1,1,1139,2,3.0000,6,3.0000,26.00
1,1,1139,245,10.0000,6,10.0000,0.00
1,1,1139,51,10.0000,6,10.0000,0.00
1,1,1140,253,2.0000,6,2.0000,8.00
1,1,1140,52,1.0000,6,1.0000,2.00
1,1,818,242,2.0000,3,2.0000,56.00
1,1,818,244,2.0000,3,2.0000,3.00
1,1,818,136,1.0000,3,1.0000,2.00
1,1,819,176,2.0000,3,2.0000,18.00
1,1,1141,3,4.0000,6,4.0000,1.00
1,1,1141,2,4.0000,6,4.0000,22.00
1,1,1142,253,2.0000,6,2.0000,6.00
1,1,308,235,10.0000,5,10.0000,0.00
1,1,308,234,10.0000,5,10.0000,0.00
1,1,308,233,10.0000,5,10.0000,0.00
1,1,308,231,5.0000,5,5.0000,0.00
1,1,820,242,2.0000,3,2.0000,54.00
1,1,821,176,2.0000,3,2.0000,16.00
1,1,309,231,5.0000,5,5.0000,23.00
1,1,310,235,10.0000,5,10.0000,603.00
1,1,310,233,10.0000,5,10.0000,23.00
1,1,310,234,10.0000,5,10.0000,124.00
1,1,311,243,100.0000,5,100.0000,200.00
1,1,311,250,100.0000,5,100.0000,800.00
1,1,312,46,1.0000,5,1.0000,2.00
1,1,312,254,1.0000,5,1.0000,1.00
1,1,822,244,1.0000,3,1.0000,2.00
1,1,822,242,3.0000,3,3.0000,51.00
1,1,822,136,1.0000,3,1.0000,3.00
1,1,823,176,4.0000,3,4.0000,12.00
1,1,823,232,200.0000,3,200.0000,950.00
1,1,1143,3,10.0000,6,10.0000,1.00
1,1,1143,2,10.0000,6,10.0000,12.00
1,1,1143,4,6.0000,6,6.0000,9.00
1,1,1143,245,20.0000,6,20.0000,0.00
1,1,1143,51,15.0000,6,15.0000,5.00
1,1,1144,253,4.0000,6,4.0000,13.00
1,1,1144,246,1.0000,6,1.0000,3.00
1,1,1145,253,3.0000,6,3.0000,10.00
1,1,1145,246,1.0000,6,1.0000,2.00
1,1,824,242,4.0000,3,4.0000,47.00
1,1,824,244,2.0000,3,2.0000,0.00
1,1,313,250,200.0000,5,200.0000,1600.00
1,1,314,235,7.0000,5,7.0000,596.00
1,1,314,234,7.0000,5,7.0000,117.00
1,1,314,233,7.0000,5,7.0000,16.00
1,1,825,242,2.0000,3,2.0000,45.00
1,1,826,176,3.0000,3,3.0000,9.00
1,1,826,200,2.0000,3,2.0000,2.00
1,1,1146,3,1.0000,6,1.0000,0.00
1,1,1147,253,2.0000,6,2.0000,8.00
1,1,1147,246,1.0000,6,1.0000,1.00
1,1,827,242,2.0000,3,2.0000,43.00
1,1,828,176,2.0000,3,2.0000,7.00
1,1,828,200,2.0000,3,2.0000,0.00
1,1,1148,4,2.0000,6,2.0000,7.00
1,1,1149,246,1.0000,6,1.0000,0.00
1,1,1149,253,2.0000,6,2.0000,6.00
1,1,829,244,2.0000,3,2.0000,0.00
1,1,829,242,1.0000,3,1.0000,0.00
1,1,830,244,2.0000,3,2.0000,2.00
1,1,830,242,2.0000,3,2.0000,65.00
1,1,831,176,3.0000,3,3.0000,24.00
1,1,831,200,1.0000,3,1.0000,10.00
1,1,1150,3,4.0000,6,4.0000,16.00
1,1,1150,4,3.0000,6,3.0000,4.00
1,1,1151,253,3.0000,6,3.0000,3.00
1,1,1151,246,1.0000,6,1.0000,11.00
1,1,1151,52,1.0000,6,1.0000,1.00
1,1,1152,7,1.0000,6,1.0000,5.00
1,1,1153,3,4.0000,6,4.0000,12.00
1,1,1153,51,10.0000,6,10.0000,15.00
1,1,1154,253,3.0000,6,3.0000,0.00
1,1,1154,246,1.0000,6,1.0000,10.00
1,1,1155,3,4.0000,6,4.0000,8.00
1,1,1155,4,4.0000,6,4.0000,0.00
1,1,1155,2,4.0000,6,4.0000,8.00
1,1,1155,51,6.0000,6,6.0000,9.00
1,1,1156,242,3.0000,6,3.0000,59.00
1,1,1156,246,2.0000,6,2.0000,8.00
1,1,315,250,200.0000,5,200.0000,1400.00
1,1,315,243,100.0000,5,100.0000,100.00
1,1,832,242,3.0000,3,3.0000,59.00
1,1,832,244,2.0000,3,2.0000,0.00
1,1,833,176,4.0000,3,4.0000,20.00
1,1,833,200,2.0000,3,2.0000,8.00
1,1,316,250,200.0000,5,200.0000,1200.00
1,1,316,243,100.0000,5,100.0000,0.00
1,1,834,242,3.0000,3,3.0000,54.00
1,1,835,176,3.0000,3,3.0000,17.00
1,1,835,232,200.0000,3,200.0000,750.00
1,1,1157,3,2.0000,6,2.0000,16.00
1,1,1157,2,2.0000,6,2.0000,6.00
1,1,1157,17,5.0000,6,5.0000,7.00
1,1,1158,242,2.0000,6,2.0000,54.00
1,1,1158,246,1.0000,6,1.0000,7.00
1,1,836,255,2.0000,3,2.0000,2.00
1,1,836,242,2.0000,3,2.0000,50.00
1,1,837,176,2.0000,3,2.0000,15.00
1,1,837,200,1.0000,3,1.0000,7.00
1,1,1159,3,2.0000,6,2.0000,14.00
1,1,1159,245,20.0000,6,20.0000,0.00
1,1,1159,51,5.0000,6,5.0000,24.00
1,1,1160,242,2.0000,6,2.0000,50.00
1,1,1160,246,1.0000,6,1.0000,6.00
1,1,1160,52,1.0000,6,1.0000,0.00
1,1,838,242,2.0000,3,2.0000,46.00
1,1,838,246,2.0000,3,2.0000,3.00
1,1,839,200,3.0000,3,3.0000,4.00
1,1,317,235,21.0000,5,21.0000,0.00
1,1,317,234,20.0000,5,20.0000,0.00
1,1,317,233,16.0000,5,16.0000,0.00
1,1,318,250,200.0000,5,200.0000,1000.00
1,1,319,233,16.0000,5,16.0000,0.00
1,1,319,235,21.0000,5,21.0000,575.00
1,1,319,234,20.0000,5,20.0000,97.00
1,1,1161,3,2.0000,6,2.0000,12.00
1,1,1162,242,2.0000,6,2.0000,46.00
1,1,1162,246,1.0000,6,1.0000,3.00
1,1,1163,3,2.0000,6,2.0000,10.00
1,1,1163,51,10.0000,6,10.0000,14.00
1,1,1164,188,1.0000,6,1.0000,2.00
1,1,1164,242,2.0000,6,2.0000,42.00
1,1,1164,246,1.0000,6,1.0000,2.00
1,1,840,176,3.0000,3,3.0000,0.00
1,1,841,136,2.0000,3,2.0000,3.00
1,1,841,242,2.0000,3,2.0000,42.00
1,1,842,176,3.0000,3,3.0000,12.00
1,1,1165,3,2.0000,6,2.0000,8.00
1,1,1165,2,2.0000,6,2.0000,14.00
1,1,1165,245,5.0000,6,5.0000,15.00
1,1,1166,242,1.0000,6,1.0000,39.00
1,1,1167,7,2.0000,6,2.0000,3.00
1,1,843,255,2.0000,3,2.0000,8.00
1,1,843,242,2.0000,3,2.0000,39.00
1,1,844,176,2.0000,3,2.0000,30.00
1,1,844,200,1.0000,3,1.0000,3.00
1,1,845,242,1.0000,3,1.0000,36.00
1,1,845,255,1.0000,3,1.0000,7.00
1,1,846,176,3.0000,3,3.0000,27.00
1,1,1168,3,2.0000,6,2.0000,6.00
1,1,1168,2,2.0000,6,2.0000,12.00
1,1,1168,245,5.0000,6,5.0000,10.00
1,1,1169,242,2.0000,6,2.0000,36.00
1,1,1169,246,1.0000,6,1.0000,1.00
1,1,847,242,2.0000,3,2.0000,32.00
1,1,847,255,1.0000,3,1.0000,6.00
1,1,848,176,4.0000,3,4.0000,23.00
1,1,848,200,1.0000,3,1.0000,2.00
1,1,1170,3,4.0000,6,4.0000,2.00
1,1,1170,2,2.0000,6,2.0000,10.00
1,1,1170,4,2.0000,6,2.0000,6.00
1,1,1170,245,5.0000,6,5.0000,5.00
1,1,1170,51,5.0000,6,5.0000,24.00
1,1,1171,242,2.0000,6,2.0000,32.00
1,1,1171,246,1.0000,6,1.0000,0.00
1,1,320,233,7.0000,5,7.0000,93.00
1,1,320,235,4.0000,5,4.0000,571.00
1,1,320,234,4.0000,5,4.0000,93.00
1,1,23,48,1.0000,7,1.0000,0.00
1,1,23,118,1.0000,7,1.0000,0.00
1,1,23,119,4.0000,7,4.0000,0.00
1,1,23,126,2.0000,7,2.0000,0.00
1,1,23,250,100.0000,7,100.0000,0.00
1,1,24,188,1.0000,7,1.0000,0.00
1,1,25,170,5.0000,7,5.0000,0.00
1,1,25,198,1.0000,7,1.0000,0.00
1,1,26,48,1.0000,7,1.0000,0.00
1,1,26,118,1.0000,7,1.0000,5.00
1,1,26,119,4.0000,7,4.0000,10.00
1,1,26,126,2.0000,7,2.0000,1.00
1,1,26,250,1000.0000,7,1000.0000,1000.00
1,1,27,188,1.0000,7,1.0000,1.00
1,1,28,170,5.0000,7,5.0000,0.00
1,1,28,198,1.0000,7,1.0000,4.00
1,1,29,208,4.0000,7,4.0000,0.00
1,1,29,209,3.0000,7,3.0000,0.00
1,1,29,43,1.0000,7,1.0000,0.00
1,1,30,139,1.0000,7,1.0000,0.00
1,1,30,149,8.0000,7,8.0000,0.00
1,1,30,151,2.0000,7,2.0000,0.00
1,1,30,150,5.0000,7,5.0000,0.00
1,1,31,230,150.0000,7,150.0000,0.00
1,1,32,218,1.0000,7,1.0000,0.00
1,1,33,11,1.0000,7,1.0000,0.00
1,1,33,8,1.0000,7,1.0000,0.00
1,1,34,19,8.0000,7,8.0000,0.00
1,1,1172,242,2.0000,6,2.0000,39.00
1,1,1173,7,2.0000,6,2.0000,1.00
1,1,849,242,2.0000,3,2.0000,39.00
1,1,849,255,1.0000,3,1.0000,7.00
1,1,849,136,1.0000,3,1.0000,2.00
1,1,850,176,2.0000,3,2.0000,21.00
1,1,850,207,1.0000,3,1.0000,0.00
1,1,850,174,1.0000,3,1.0000,1.00
1,1,850,232,100.0000,3,100.0000,650.00
1,1,850,199,1.0000,3,1.0000,1.00
1,1,321,250,200.0000,5,200.0000,800.00
1,1,322,254,1.0000,5,1.0000,0.00
1,1,1174,3,2.0000,6,2.0000,5.00
1,1,1174,2,2.0000,6,2.0000,8.00
1,1,1174,51,5.0000,6,5.0000,30.00
1,1,1175,242,2.0000,6,2.0000,35.00
1,1,1176,7,1.0000,6,1.0000,0.00
1,1,851,242,2.0000,3,2.0000,35.00
1,1,1177,2,4.0000,6,4.0000,4.00
1,1,1177,3,4.0000,6,4.0000,1.00
1,1,1177,51,5.0000,6,5.0000,25.00
1,1,1178,242,3.0000,6,3.0000,32.00
1,1,1178,122,1.0000,6,1.0000,5.00
1,1,323,250,1.0000,5,1.0000,1799.00
1,1,852,122,2.0000,3,2.0000,2.00
1,1,852,255,1.0000,3,1.0000,6.00
1,1,852,242,3.0000,3,3.0000,27.00
1,1,853,206,1.0000,3,1.0000,1.00
1,1,1179,2,2.0000,6,2.0000,2.00
1,1,1179,3,1.0000,6,1.0000,0.00
1,1,1179,245,5.0000,6,5.0000,15.00
1,1,1180,242,2.0000,6,2.0000,27.00
1,1,1180,122,1.0000,6,1.0000,2.00
1,1,35,237,949.0000,7,949.0000,0.00
1,1,324,250,99.0000,5,99.0000,1700.00
1,1,1181,242,2.0000,6,2.0000,22.00
1,1,854,242,3.0000,3,3.0000,22.00
1,1,854,255,1.0000,3,1.0000,5.00
1,1,854,122,1.0000,3,1.0000,1.00
1,1,325,233,15.0000,5,15.0000,78.00
1,1,325,235,15.0000,5,15.0000,556.00
1,1,325,234,15.0000,5,15.0000,78.00
1,1,1182,188,1.0000,6,1.0000,0.00
1,1,1182,242,2.0000,6,2.0000,20.00
1,1,326,250,100.0000,5,100.0000,1600.00
1,1,327,46,1.0000,5,1.0000,2.00
1,1,855,136,1.0000,3,1.0000,1.00
1,1,855,242,2.0000,3,2.0000,17.00
1,1,855,255,2.0000,3,2.0000,7.00
1,1,856,199,1.0000,3,1.0000,0.00
1,1,856,176,2.0000,3,2.0000,19.00
1,1,856,181,4.0000,3,4.0000,12.00
1,1,1183,2,2.0000,6,2.0000,20.00
1,1,1183,4,2.0000,6,2.0000,4.00
1,1,1183,245,10.0000,6,10.0000,15.00
1,1,1183,51,10.0000,6,10.0000,15.00
1,1,1184,242,2.0000,6,2.0000,17.00
1,1,1184,52,1.0000,6,1.0000,2.00
1,1,1185,245,5.0000,6,5.0000,10.00
1,1,1185,51,5.0000,6,5.0000,10.00
1,1,1186,242,1.0000,6,1.0000,16.00
1,1,328,235,6.0000,5,6.0000,0.00
1,1,328,233,6.0000,5,6.0000,0.00
1,1,328,234,6.0000,5,6.0000,0.00
1,1,329,240,100.0000,5,100.0000,900.00
1,1,330,46,1.0000,5,1.0000,1.00
1,1,331,234,6.0000,5,6.0000,72.00
1,1,331,233,6.0000,5,6.0000,72.00
1,1,331,235,6.0000,5,6.0000,550.00
1,1,857,242,4.0000,3,4.0000,10.00
1,1,857,255,1.0000,3,1.0000,6.00
1,1,857,136,1.0000,3,1.0000,0.00
1,1,858,232,100.0000,3,100.0000,550.00
1,1,858,176,2.0000,3,2.0000,17.00
1,1,858,181,3.0000,3,3.0000,9.00
1,1,1187,2,4.0000,6,4.0000,16.00
1,1,1187,245,5.0000,6,5.0000,5.00
1,1,1187,51,5.0000,6,5.0000,5.00
1,1,1188,242,2.0000,6,2.0000,10.00
1,1,1188,246,1.0000,6,1.0000,11.00
1,1,1189,2,4.0000,6,4.0000,12.00
1,1,1189,37,10.0000,6,10.0000,90.00
1,1,1190,242,2.0000,6,2.0000,5.00
1,1,332,250,100.0000,5,100.0000,1500.00
1,1,859,242,3.0000,3,3.0000,5.00
1,1,859,255,2.0000,3,2.0000,4.00
1,1,859,122,1.0000,3,1.0000,6.00
1,1,27,176,2.0000,1,2.0000,0.00
1,1,27,206,1.0000,1,1.0000,0.00
1,1,1191,3,6.0000,6,6.0000,4.00
1,1,1191,2,2.0000,6,2.0000,10.00
1,1,1192,242,2.0000,6,2.0000,3.00
1,1,1192,246,1.0000,6,1.0000,10.00
1,1,1193,3,4.0000,6,4.0000,0.00
1,1,1193,2,2.0000,6,2.0000,8.00
1,1,1193,51,5.0000,6,5.0000,0.00
1,1,1194,242,2.0000,6,2.0000,1.00
1,1,1194,246,1.0000,6,1.0000,9.00
1,1,860,255,2.0000,3,2.0000,6.00
1,1,860,122,1.0000,3,1.0000,5.00
1,1,861,176,2.0000,3,2.0000,13.00
1,1,861,232,100.0000,3,100.0000,450.00
1,1,861,181,5.0000,3,5.0000,4.00
1,1,1195,4,2.0000,6,2.0000,12.00
1,1,1196,165,1.0000,6,1.0000,1.00
1,1,1196,242,1.0000,6,1.0000,0.00
1,1,1196,246,1.0000,6,1.0000,8.00
1,1,1197,242,2.0000,6,2.0000,30.00
1,1,333,250,100.0000,5,100.0000,1400.00
1,1,862,242,4.0000,3,4.0000,30.00
1,1,862,255,2.0000,3,2.0000,8.00
1,1,862,136,1.0000,3,1.0000,1.00
1,1,863,176,2.0000,3,2.0000,11.00
1,1,863,181,4.0000,3,4.0000,0.00
1,1,864,242,4.0000,3,4.0000,24.00
1,1,864,255,2.0000,3,2.0000,6.00
1,1,865,176,1.0000,3,1.0000,12.00
1,1,1198,2,2.0000,6,2.0000,16.00
1,1,1198,3,4.0000,6,4.0000,6.00
1,1,1198,51,5.0000,6,5.0000,15.00
1,1,1198,37,4.0000,6,4.0000,86.00
1,1,1199,242,2.0000,6,2.0000,24.00
1,1,1200,51,5.0000,6,5.0000,10.00
1,1,1200,186,2.0000,6,2.0000,14.00
1,1,1200,3,4.0000,6,4.0000,2.00
1,1,1200,2,4.0000,6,4.0000,12.00
1,1,1201,242,2.0000,6,2.0000,22.00
1,1,1201,122,1.0000,6,1.0000,4.00
1,1,334,250,100.0000,5,100.0000,0.00
1,1,334,254,1.0000,5,1.0000,0.00
1,1,866,242,4.0000,3,4.0000,16.00
1,1,866,255,1.0000,3,1.0000,5.00
1,1,866,136,1.0000,3,1.0000,0.00
1,1,866,122,2.0000,3,2.0000,2.00
1,1,867,176,2.0000,3,2.0000,10.00
1,1,867,217,1.0000,3,1.0000,1.00
1,1,867,232,100.0000,3,100.0000,350.00
1,1,1202,3,2.0000,6,2.0000,0.00
1,1,1202,2,4.0000,6,4.0000,8.00
1,1,1202,245,5.0000,6,5.0000,20.00
1,1,1202,186,2.0000,6,2.0000,12.00
1,1,1203,242,2.0000,6,2.0000,16.00
1,1,1203,246,1.0000,6,1.0000,7.00
1,1,1203,41,1.0000,6,1.0000,3.00
1,1,1204,245,4.0000,6,4.0000,16.00
1,1,1205,242,2.0000,6,2.0000,12.00
1,1,1205,246,1.0000,6,1.0000,6.00
1,1,1206,7,2.0000,6,2.0000,18.00
1,1,868,242,2.0000,3,2.0000,12.00
1,1,335,233,17.0000,5,17.0000,55.00
1,1,335,235,17.0000,5,17.0000,533.00
1,1,335,234,17.0000,5,17.0000,55.00
1,1,336,250,100.0000,5,100.0000,1300.00
1,1,869,176,2.0000,3,2.0000,8.00
1,1,869,206,1.0000,3,1.0000,0.00
1,1,870,122,1.0000,3,1.0000,1.00
1,1,870,242,3.0000,3,3.0000,19.00
1,1,870,255,1.0000,3,1.0000,8.00
1,1,1207,242,2.0000,6,2.0000,19.00
1,1,1207,246,1.0000,6,1.0000,5.00
1,1,1208,3,6.0000,6,6.0000,4.00
1,1,1208,245,5.0000,6,5.0000,21.00
1,1,1208,51,5.0000,6,5.0000,25.00
1,1,1208,62,3.0000,6,3.0000,6.00
1,1,1208,76,1.0000,6,1.0000,0.00
1,1,1208,37,6.0000,6,6.0000,80.00
1,1,1209,242,2.0000,6,2.0000,15.00
1,1,1209,52,1.0000,6,1.0000,3.00
1,1,871,242,2.0000,3,2.0000,15.00
1,1,871,255,1.0000,3,1.0000,7.00
1,1,872,181,3.0000,3,3.0000,12.00
1,1,872,176,2.0000,3,2.0000,6.00
1,1,1210,3,2.0000,6,2.0000,2.00
1,1,1210,2,2.0000,6,2.0000,16.00
1,1,1210,4,2.0000,6,2.0000,10.00
1,1,1210,245,3.0000,6,3.0000,18.00
1,1,1210,51,3.0000,6,3.0000,22.00
1,1,1211,242,2.0000,6,2.0000,13.00
1,1,337,254,1.0000,5,1.0000,1.00
1,1,337,46,1.0000,5,1.0000,0.00
1,1,338,250,100.0000,5,100.0000,1200.00
1,1,338,240,100.0000,5,100.0000,800.00
1,1,873,176,2.0000,3,2.0000,4.00
1,1,873,181,4.0000,3,4.0000,8.00
1,1,873,200,1.0000,3,1.0000,1.00
1,1,874,242,3.0000,3,3.0000,8.00
1,1,874,255,2.0000,3,2.0000,5.00
1,1,874,136,2.0000,3,2.0000,0.00
1,1,1212,2,2.0000,6,2.0000,14.00
1,1,1212,3,2.0000,6,2.0000,0.00
1,1,1212,245,3.0000,6,3.0000,15.00
1,1,1212,51,3.0000,6,3.0000,19.00
1,1,1213,242,2.0000,6,2.0000,8.00
1,1,1214,2,2.0000,6,2.0000,12.00
1,1,1214,245,3.0000,6,3.0000,12.00
1,1,1214,51,3.0000,6,3.0000,16.00
1,1,1215,242,2.0000,6,2.0000,6.00
1,1,1215,246,1.0000,6,1.0000,9.00
1,1,339,233,11.0000,5,11.0000,44.00
1,1,339,235,11.0000,5,11.0000,522.00
1,1,339,234,12.0000,5,12.0000,43.00
1,1,1216,3,4.0000,6,4.0000,6.00
1,1,1216,2,2.0000,6,2.0000,10.00
1,1,1217,242,2.0000,6,2.0000,13.00
1,1,1217,246,1.0000,6,1.0000,8.00
1,1,340,250,100.0000,5,100.0000,1100.00
1,1,340,240,100.0000,5,100.0000,700.00
1,1,875,242,3.0000,3,3.0000,13.00
1,1,875,255,1.0000,3,1.0000,8.00
1,1,876,176,2.0000,3,2.0000,2.00
1,1,876,181,3.0000,3,3.0000,35.00
1,1,1218,3,2.0000,6,2.0000,4.00
1,1,1218,245,3.0000,6,3.0000,19.00
1,1,1218,51,3.0000,6,3.0000,23.00
1,1,1219,242,2.0000,6,2.0000,9.00
1,1,1219,52,1.0000,6,1.0000,2.00
1,1,877,255,1.0000,3,1.0000,7.00
1,1,877,242,2.0000,3,2.0000,9.00
1,1,878,176,2.0000,3,2.0000,0.00
1,1,878,256,1.0000,3,1.0000,0.00
1,1,878,232,100.0000,3,100.0000,250.00
1,1,878,181,4.0000,3,4.0000,31.00
