iiddocument,taxidemisor,tipo_doc,Talonario,NumFactura,documentno,tosend,fecha_emision,taxidreceptor
18564,9.09807E+11,1,1130503926,39234,001-002-000004644,N,36:58.1,903523264
18565,9.09807E+11,1,1130503926,39236,001-002-000004645,N,54:41.6,9.06152E+11
18566,9.09807E+11,1,1130503926,39237,001-002-000004646,N,00:51.2,9.0908E+11
18567,9.10436E+11,1,1130705549,37640,001-002-000004598,Y,NULL,NULL
18568,9.10436E+11,1,1130705549,37640,001-002-000004598,Y,NULL,NULL
18569,9.10436E+11,1,1130705549,37640,001-002-000004598,N,02:41.5,903924033
18570,9.10436E+11,1,1130705549,37641,001-002-000004599,Y,NULL,NULL
18571,9.10436E+11,1,1130705549,37641,001-002-000004599,Y,NULL,NULL
18572,9.10436E+11,1,1130705549,37641,001-002-000004599,N,11:51.2,905068649
18573,9.09807E+11,1,1130503926,39238,001-002-000004647,N,33:12.8,900909557
18574,9.10436E+11,1,1130705549,37642,001-002-000004600,Y,NULL,NULL
18575,9.10436E+11,1,1130705549,37642,001-002-000004600,Y,NULL,NULL
18576,9.10436E+11,1,1130705549,37642,001-002-000004600,N,43:19.1,924765142
18577,9.10436E+11,1,1130705549,37643,001-002-000004601,Y,NULL,NULL
18578,9.10436E+11,1,1130705549,37643,001-002-000004601,Y,NULL,NULL
18579,9.10436E+11,1,1130705549,37643,001-002-000004601,N,02:28.9,1400490320
18580,9.09807E+11,1,1130503926,39239,001-002-000004648,N,06:11.3,928829613
18581,9.09807E+11,1,1130503926,39240,001-002-000004649,N,14:59.1,902629237
18582,9.10436E+11,1,1130705549,37644,001-002-000004602,Y,NULL,NULL
18583,9.10436E+11,1,1130705549,37644,001-002-000004602,Y,NULL,NULL
18584,9.10436E+11,1,1130705549,37644,001-002-000004602,N,33:57.4,9.22236E+11
18585,9.09807E+11,1,1130503926,39241,001-002-000004650,N,16:54.9,1.71819E+12
18586,9.10436E+11,1,1130705549,37645,001-002-000004603,Y,NULL,NULL
18587,9.10436E+11,1,1130705549,37645,001-002-000004603,Y,NULL,NULL
18588,9.10436E+11,1,1130705549,37645,001-002-000004603,N,56:03.4,915210439
18589,9.09807E+11,1,1130503926,39243,001-002-000004651,N,09:35.4,9.1099E+11
18590,9.09807E+11,1,1130503926,39244,001-002-000004652,N,14:46.3,914746441
18591,9.09807E+11,1,1130503926,39245,001-002-000004653,N,53:05.7,906671995
18592,9.10436E+11,1,1130705549,37646,001-002-000004604,Y,NULL,NULL
18593,9.10436E+11,1,1130705549,37646,001-002-000004604,Y,NULL,NULL
18594,9.10436E+11,1,1130705549,37646,001-002-000004604,N,06:40.6,924148067
18595,9.10436E+11,1,1130705549,37647,001-002-000004605,Y,NULL,NULL
18596,9.10436E+11,1,1130705549,37647,001-002-000004605,Y,NULL,NULL
18597,9.10436E+11,1,1130705549,37647,001-002-000004605,N,45:24.4,906829890
18598,9.09807E+11,1,1130503926,39247,001-002-000004654,N,35:54.5,902059351
18599,9.10436E+11,1,1130705549,37648,001-002-000004606,Y,NULL,NULL
18600,9.10436E+11,1,1130705549,37648,001-002-000004606,Y,NULL,NULL
18601,9.10436E+11,1,1130705549,37648,001-002-000004606,N,17:06.8,918998204
18602,9.09807E+11,1,1130503926,39248,001-002-000004655,N,43:30.2,912867470
18603,9.09807E+11,1,1130503926,39249,001-002-000004656,N,36:18.0,912867470
18604,9.10436E+11,1,1130705549,37649,001-002-000004607,Y,NULL,NULL
18605,9.10436E+11,1,1130705549,37649,001-002-000004607,Y,NULL,NULL
18606,9.10436E+11,1,1130705549,37649,001-002-000004607,N,50:47.9,913316584
18607,9.09807E+11,1,1130503926,39250,001-002-000004657,N,53:04.4,919537829
18608,9.10436E+11,1,1130705549,37650,001-002-000004608,Y,NULL,NULL
18609,9.10436E+11,1,1130705549,37650,001-002-000004608,Y,NULL,NULL
18610,9.10436E+11,1,1130705549,37650,001-002-000004608,N,55:03.0,9.93388E+11
18611,9.09807E+11,1,1130503926,39251,001-002-000004658,N,55:40.6,9.09659E+11
18612,9.09807E+11,1,1130503926,39252,001-002-000004659,N,17:10.3,924765142
18613,9.10436E+11,1,1130705549,37651,001-002-000004609,Y,NULL,NULL
18614,9.10436E+11,1,1130705549,37651,001-002-000004609,Y,NULL,NULL
18615,9.10436E+11,1,1130705549,37651,001-002-000004609,N,21:52.5,915843478
18616,9.10436E+11,1,1130705549,37652,001-002-000004610,Y,NULL,NULL
18617,9.10436E+11,1,1130705549,37652,001-002-000004610,Y,NULL,NULL
18618,9.10436E+11,1,1130705549,37652,001-002-000004610,N,34:01.7,900655994
18619,9.10436E+11,1,1130705549,37653,001-002-000004611,Y,NULL,NULL
18620,9.10436E+11,1,1130705549,37653,001-002-000004611,Y,NULL,NULL
18621,9.10436E+11,1,1130705549,37653,001-002-000004611,N,37:14.8,924932379
18622,9.09807E+11,1,1130503926,39253,001-002-000004660,N,42:32.5,701554743
18623,9.09807E+11,1,1130503926,39254,001-002-000004661,N,43:10.2,9.2759E+11
18624,9.09807E+11,1,1130503926,39255,001-002-000004662,N,58:21.1,901788117
18625,9.09807E+11,1,1130503926,39256,001-002-000004663,N,59:31.9,900909557
18626,9.09807E+11,1,1130503926,39257,001-002-000004664,N,59:54.6,903779312
18627,9.09807E+11,1,1130503926,39258,001-002-000004665,N,06:23.8,907135610
18628,9.09807E+11,1,1130503926,39259,001-002-000004666,N,08:21.4,1704374329
18629,9.09807E+11,1,1130503926,39260,001-002-000004667,N,16:53.9,914646179
18630,9.09807E+11,1,1130503926,39261,001-002-000004668,N,18:55.7,1703965507
18631,9.09807E+11,1,1130503926,39262,001-002-000004669,N,20:03.5,908498769
18632,9.10436E+11,1,1130705549,37654,001-002-000004612,Y,NULL,NULL
18633,9.10436E+11,1,1130705549,37654,001-002-000004612,Y,NULL,NULL
18634,9.10436E+11,1,1130705549,37654,001-002-000004612,N,21:40.1,901350272
18635,9.10436E+11,1,1130705549,37655,001-002-000004613,Y,NULL,NULL
18636,9.10436E+11,1,1130705549,37655,001-002-000004613,Y,NULL,NULL
18637,9.10436E+11,1,1130705549,37655,001-002-000004613,N,30:51.2,1711018075
18638,9.10436E+11,1,1130705549,37656,001-002-000004614,Y,NULL,NULL
18639,9.10436E+11,1,1130705549,37656,001-002-000004614,Y,NULL,NULL
18640,9.10436E+11,1,1130705549,37656,001-002-000004614,N,01:18.6,1102873435
18641,9.09807E+11,1,1130503926,39263,001-002-000004670,N,14:23.3,906801691
18642,9.10436E+11,1,1130705549,37657,001-002-000004615,Y,NULL,NULL
18643,9.10436E+11,1,1130705549,37657,001-002-000004615,Y,NULL,NULL
18644,9.10436E+11,1,1130705549,37657,001-002-000004615,N,22:33.5,9.0955E+11
18645,9.10436E+11,1,1130705549,37658,001-002-000004616,Y,NULL,NULL
18646,9.10436E+11,1,1130705549,37658,001-002-000004616,Y,NULL,NULL
18647,9.10436E+11,1,1130705549,37658,001-002-000004616,N,32:00.7,910555895
18648,9.09807E+11,1,1130503926,39264,001-002-000004671,N,36:19.3,908915127
18649,9.10436E+11,1,1130705549,37659,001-002-000004617,Y,NULL,NULL
18650,9.10436E+11,1,1130705549,37659,001-002-000004617,Y,NULL,NULL
18651,9.10436E+11,1,1130705549,37659,001-002-000004617,N,44:52.2,906788773
18652,9.09807E+11,1,1130503926,39265,001-002-000004672,N,44:53.7,906007380
18653,9.10436E+11,1,1130705549,37660,001-002-000004618,Y,NULL,NULL
18654,9.10436E+11,1,1130705549,37660,001-002-000004618,Y,NULL,NULL
18655,9.10436E+11,1,1130705549,37660,001-002-000004618,N,45:46.7,913678843
18656,9.10436E+11,1,1130705549,37661,001-002-000004619,Y,NULL,NULL
18657,9.10436E+11,1,1130705549,37661,001-002-000004619,Y,NULL,NULL
18658,9.10436E+11,1,1130705549,37661,001-002-000004619,N,46:40.3,1203768062
18659,9.09807E+11,1,1130503926,39266,001-002-000004673,N,47:02.2,903985299
18660,9.10436E+11,1,1130705549,37662,001-002-000004620,Y,NULL,NULL
18661,9.10436E+11,1,1130705549,37662,001-002-000004620,Y,NULL,NULL
18662,9.10436E+11,1,1130705549,37662,001-002-000004620,N,47:32.0,927858506
18663,9.09807E+11,1,1130503926,39267,001-002-000004674,N,48:28.9,905436341
18664,9.09807E+11,1,1130503926,39268,001-002-000004675,N,59:59.1,906634373
18665,9.09807E+11,1,1130503926,39269,001-002-000004676,N,00:40.5,913316584
18666,9.09807E+11,1,1130503926,39270,001-002-000004677,N,03:38.7,9.30324E+11
18667,9.09807E+11,1,1130503926,39271,001-002-000004678,N,12:34.1,906086525
18668,9.10436E+11,1,1130705549,37663,001-002-000004621,Y,NULL,NULL
18669,9.10436E+11,1,1130705549,37663,001-002-000004621,Y,NULL,NULL
18670,9.10436E+11,1,1130705549,37663,001-002-000004621,N,21:11.2,912510997
18671,9.09807E+11,1,1130503926,39272,001-002-000004679,N,31:04.9,908655020
18672,9.10436E+11,1,1130705549,37664,001-002-000004622,Y,NULL,NULL
18673,9.10436E+11,1,1130705549,37664,001-002-000004622,Y,NULL,NULL
18674,9.10436E+11,1,1130705549,37664,001-002-000004622,N,37:49.7,914746441
18675,9.10436E+11,1,1130705549,37665,001-002-000004623,Y,NULL,NULL
18676,9.10436E+11,1,1130705549,37665,001-002-000004623,Y,NULL,NULL
18677,9.10436E+11,1,1130705549,37665,001-002-000004623,N,58:23.0,901788117
18678,9.10436E+11,1,1130705549,37666,001-002-000004624,Y,NULL,NULL
18679,9.10436E+11,1,1130705549,37666,001-002-000004624,Y,NULL,NULL
18680,9.10436E+11,1,1130705549,37666,001-002-000004624,N,33:37.8,924205388
18681,9.10436E+11,1,1130705549,37667,001-002-000004625,Y,NULL,NULL
18682,9.10436E+11,1,1130705549,37667,001-002-000004625,Y,NULL,NULL
18683,9.10436E+11,1,1130705549,37667,001-002-000004625,N,58:49.3,1300502380
18684,9.10436E+11,1,1130705549,37668,001-002-000004626,Y,NULL,NULL
18685,9.10436E+11,1,1130705549,37668,001-002-000004626,Y,NULL,NULL
18686,9.10436E+11,1,1130705549,37668,001-002-000004626,N,01:11.5,901819474
18687,9.10436E+11,1,1130705549,37669,001-002-000004627,Y,NULL,NULL
18688,9.10436E+11,1,1130705549,37669,001-002-000004627,Y,NULL,NULL
18689,9.10436E+11,1,1130705549,37669,001-002-000004627,N,23:41.8,919537829
18690,9.10436E+11,1,1130705549,37670,001-002-000004628,Y,NULL,NULL
18691,9.10436E+11,1,1130705549,37670,001-002-000004628,Y,NULL,NULL
18692,9.10436E+11,1,1130705549,37670,001-002-000004628,N,52:32.8,924932379
18693,9.10436E+11,1,1130705549,37671,001-002-000004629,Y,NULL,NULL
18694,9.10436E+11,1,1130705549,37671,001-002-000004629,Y,NULL,NULL
18695,9.10436E+11,1,1130705549,37671,001-002-000004629,N,35:21.2,300690138
18696,9.10436E+11,1,1130705549,37672,001-002-000004630,Y,NULL,NULL
18697,9.10436E+11,1,1130705549,37672,001-002-000004630,Y,NULL,NULL
18698,9.10436E+11,1,1130705549,37672,001-002-000004630,N,10:53.0,1704374329
18699,9.10436E+11,1,1130705549,37673,001-002-000004631,Y,NULL,NULL
18700,9.10436E+11,1,1130705549,37673,001-002-000004631,Y,NULL,NULL
18701,9.10436E+11,1,1130705549,37673,001-002-000004631,N,44:38.7,905083598
18702,9.10436E+11,1,1130705549,37674,001-002-000004632,Y,NULL,NULL
18703,9.10436E+11,1,1130705549,37674,001-002-000004632,Y,NULL,NULL
18704,9.10436E+11,1,1130705549,37674,001-002-000004632,N,54:45.5,903546471
18705,9.10436E+11,1,1130705549,37675,001-002-000004633,Y,NULL,NULL
18706,9.10436E+11,1,1130705549,37675,001-002-000004633,Y,NULL,NULL
18707,9.10436E+11,1,1130705549,37675,001-002-000004633,N,09:52.4,905329256
18708,9.10436E+11,1,1130705549,37677,001-002-000004634,Y,NULL,NULL
18709,9.10436E+11,1,1130705549,37677,001-002-000004634,Y,NULL,NULL
18710,9.10436E+11,1,1130705549,37677,001-002-000004634,N,19:21.4,919281808
18711,9.10436E+11,1,1130705549,37679,001-002-000004635,Y,NULL,NULL
18712,9.10436E+11,1,1130705549,37679,001-002-000004635,Y,NULL,NULL
18713,9.10436E+11,1,1130705549,37679,001-002-000004635,N,00:18.6,9.08773E+11
18714,9.10436E+11,1,1130705549,37680,001-002-000004636,Y,NULL,NULL
18715,9.10436E+11,1,1130705549,37680,001-002-000004636,Y,NULL,NULL
18716,9.10436E+11,1,1130705549,37680,001-002-000004636,N,43:08.7,905083598
18717,9.10436E+11,1,1130705549,37681,001-002-000004637,Y,NULL,NULL
18718,9.10436E+11,1,1130705549,37681,001-002-000004637,Y,NULL,NULL
18719,9.10436E+11,1,1130705549,37681,001-002-000004637,N,47:34.9,9.18812E+11
18720,9.10436E+11,1,1130705549,37682,001-002-000004638,Y,NULL,NULL
18721,9.10436E+11,1,1130705549,37682,001-002-000004638,Y,NULL,NULL
18722,9.10436E+11,1,1130705549,37682,001-002-000004638,N,44:22.1,926265810
18723,9.10436E+11,1,1130705549,37682,001-002-000004639,Y,NULL,NULL
18724,9.10436E+11,1,1130705549,37682,001-002-000004639,Y,NULL,NULL
18725,9.10436E+11,1,1130705549,37682,001-002-000004639,Y,NULL,NULL
18726,9.10436E+11,1,1130705549,37682,001-002-000004639,Y,NULL,NULL
18727,9.10436E+11,1,1130705549,37682,001-002-000004639,Y,NULL,NULL
18728,9.10436E+11,1,1130705549,37682,001-002-000004639,N,15:40.0,926265810
18729,9.10436E+11,1,1130705549,37683,001-002-000004640,Y,NULL,NULL
18730,9.10436E+11,1,1130705549,37683,001-002-000004640,Y,NULL,NULL
18731,9.10436E+11,1,1130705549,37683,001-002-000004640,N,16:25.0,915924112
18732,9.10436E+11,1,1130705549,37684,001-002-000004641,Y,NULL,NULL
18733,9.10436E+11,1,1130705549,37684,001-002-000004641,Y,NULL,NULL
18734,9.10436E+11,1,1130705549,37684,001-002-000004641,Y,NULL,NULL
18735,9.10436E+11,1,1130705549,37684,001-002-000004641,Y,NULL,NULL
18736,9.10436E+11,1,1130705549,37684,001-002-000004641,Y,NULL,NULL
18737,9.10436E+11,1,1130705549,37684,001-002-000004641,N,03:19.2,926265810
18738,9.10436E+11,1,1130705549,37685,001-002-000004642,Y,NULL,NULL
18739,9.10436E+11,1,1130705549,37685,001-002-000004642,Y,NULL,NULL
18740,9.10436E+11,1,1130705549,37685,001-002-000004642,N,05:22.5,926265810
18741,9.10436E+11,1,1130705549,37687,001-002-000004643,Y,NULL,NULL
18742,9.10436E+11,1,1130705549,37687,001-002-000004643,Y,NULL,NULL
18743,9.10436E+11,1,1130705549,37687,001-002-000004643,N,31:06.9,902886225
18744,9.10436E+11,1,1130705549,37688,001-002-000004644,Y,NULL,NULL
18745,9.10436E+11,1,1130705549,37688,001-002-000004644,Y,NULL,NULL
18746,9.10436E+11,1,1130705549,37688,001-002-000004644,N,19:08.0,601594468
18747,9.10436E+11,1,1130705549,37689,001-002-000004645,Y,NULL,NULL
18748,9.10436E+11,1,1130705549,37689,001-002-000004645,Y,NULL,NULL
18749,9.10436E+11,1,1130705549,37689,001-002-000004645,N,47:12.3,1301331623
18750,9.10436E+11,1,1130705549,37690,001-002-000004646,Y,NULL,NULL
18751,9.10436E+11,1,1130705549,37690,001-002-000004646,Y,NULL,NULL
18752,9.10436E+11,1,1130705549,37690,001-002-000004646,N,13:21.6,910062546
18753,9.10436E+11,1,1130705549,37691,001-002-000004647,Y,NULL,NULL
18754,9.10436E+11,1,1130705549,37691,001-002-000004647,Y,NULL,NULL
18755,9.10436E+11,1,1130705549,37691,001-002-000004647,N,15:59.2,902063528
18756,9.10436E+11,1,1130705549,37692,001-002-000004648,Y,NULL,NULL
18757,9.10436E+11,1,1130705549,37692,001-002-000004648,Y,NULL,NULL
18758,9.10436E+11,1,1130705549,37692,001-002-000004648,N,35:24.1,906801691
18759,9.10436E+11,1,1130705549,37693,001-002-000004649,Y,NULL,NULL
18760,9.10436E+11,1,1130705549,37693,001-002-000004649,Y,NULL,NULL
18761,9.10436E+11,1,1130705549,37693,001-002-000004649,N,40:51.1,904084944
18762,9.10436E+11,1,1130705549,37694,001-002-000004650,Y,NULL,NULL
18763,9.10436E+11,1,1130705549,37694,001-002-000004650,Y,NULL,NULL
18764,9.10436E+11,1,1130705549,37694,001-002-000004650,N,52:38.3,916796907
18765,9.10436E+11,1,1130705549,37695,001-002-000004651,Y,NULL,NULL
18766,9.10436E+11,1,1130705549,37695,001-002-000004651,Y,NULL,NULL
18767,9.10436E+11,1,1130705549,37695,001-002-000004651,N,58:34.0,926780503
18768,9.10436E+11,1,1130705549,37696,001-002-000004652,Y,NULL,NULL
18769,9.10436E+11,1,1130705549,37696,001-002-000004652,Y,NULL,NULL
18770,9.10436E+11,1,1130705549,37696,001-002-000004652,N,11:03.3,9.15538E+11
18771,9.10436E+11,1,1130705549,37697,001-002-000004653,Y,NULL,NULL
18772,9.10436E+11,1,1130705549,37697,001-002-000004653,Y,NULL,NULL
18773,9.10436E+11,1,1130705549,37697,001-002-000004653,N,04:05.0,905094546
18774,9.10436E+11,1,1130705549,37698,001-002-000004654,Y,NULL,NULL
18775,9.10436E+11,1,1130705549,37698,001-002-000004654,Y,NULL,NULL
18776,9.10436E+11,1,1130705549,37698,001-002-000004654,N,56:45.0,902254630
18777,9.10436E+11,1,1130705549,37699,001-002-000004655,Y,NULL,NULL
18778,9.10436E+11,1,1130705549,37699,001-002-000004655,Y,NULL,NULL
18779,9.10436E+11,1,1130705549,37699,001-002-000004655,N,58:54.9,912510997
18780,9.10436E+11,1,1130705549,37701,001-002-000004656,Y,NULL,NULL
18781,9.10436E+11,1,1130705549,37701,001-002-000004656,Y,NULL,NULL
18782,9.10436E+11,1,1130705549,37701,001-002-000004656,N,55:56.5,903501559
18783,9.10436E+11,1,1130705549,37702,001-002-000004657,Y,NULL,NULL
18784,9.10436E+11,1,1130705549,37702,001-002-000004657,Y,NULL,NULL
18785,9.10436E+11,1,1130705549,37702,001-002-000004657,N,42:44.1,905206256
18786,9.10436E+11,1,1130705549,37703,001-002-000004658,Y,NULL,NULL
18787,9.10436E+11,1,1130705549,37703,001-002-000004658,Y,NULL,NULL
18788,9.10436E+11,1,1130705549,37703,001-002-000004658,N,54:02.2,907037436
18789,9.10436E+11,1,1130705549,37704,001-002-000004659,Y,NULL,NULL
18790,9.10436E+11,1,1130705549,37704,001-002-000004659,Y,NULL,NULL
18791,9.10436E+11,1,1130705549,37704,001-002-000004659,N,12:19.6,200372621
18792,9.10436E+11,1,1130705549,37706,001-002-000004660,Y,NULL,NULL
18793,9.10436E+11,1,1130705549,37706,001-002-000004660,Y,NULL,NULL
18794,9.10436E+11,1,1130705549,37706,001-002-000004660,N,00:03.5,928829613
18795,9.10436E+11,1,1130705549,37707,001-002-000004661,Y,NULL,NULL
18796,9.10436E+11,1,1130705549,37707,001-002-000004661,Y,NULL,NULL
18797,9.10436E+11,1,1130705549,37707,001-002-000004661,N,05:05.1,902966696
18798,9.10436E+11,1,1130705549,37709,001-002-000004662,Y,NULL,NULL
18799,9.10436E+11,1,1130705549,37709,001-002-000004662,Y,NULL,NULL
18800,9.10436E+11,1,1130705549,37709,001-002-000004662,N,48:49.3,918814765
18801,9.10436E+11,1,1130705549,37710,001-002-000004663,Y,NULL,NULL
18802,9.10436E+11,1,1130705549,37710,001-002-000004663,Y,NULL,NULL
18803,9.10436E+11,1,1130705549,37710,001-002-000004663,N,11:51.1,911539740
18804,9.10436E+11,1,1130705549,37711,001-002-000004664,Y,NULL,NULL
18805,9.10436E+11,1,1130705549,37711,001-002-000004664,Y,NULL,NULL
18806,9.10436E+11,1,1130705549,37711,001-002-000004664,N,50:07.2,1102325220
18807,9.10436E+11,1,1130705549,37712,001-002-000004665,Y,NULL,NULL
18808,9.10436E+11,1,1130705549,37712,001-002-000004665,Y,NULL,NULL
18809,9.10436E+11,1,1130705549,37712,001-002-000004665,N,50:41.1,904318532
18810,9.10436E+11,1,1130705549,37713,001-002-000004666,Y,NULL,NULL
18811,9.10436E+11,1,1130705549,37713,001-002-000004666,Y,NULL,NULL
18812,9.10436E+11,1,1130705549,37713,001-002-000004666,N,51:20.5,906671995
18813,9.10436E+11,1,1130705549,37714,001-002-000004667,Y,NULL,NULL
18814,9.10436E+11,1,1130705549,37714,001-002-000004667,Y,NULL,NULL
18815,9.10436E+11,1,1130705549,37714,001-002-000004667,N,51:53.7,701554743
18816,9.10436E+11,1,1130705549,37715,001-002-000004668,Y,NULL,NULL
18817,9.10436E+11,1,1130705549,37715,001-002-000004668,Y,NULL,NULL
18818,9.10436E+11,1,1130705549,37715,001-002-000004668,N,52:28.2,903501559
18819,9.10436E+11,1,1130705549,37716,001-002-000004669,Y,NULL,NULL
18820,9.10436E+11,1,1130705549,37716,001-002-000004669,Y,NULL,NULL
18821,9.10436E+11,1,1130705549,37716,001-002-000004669,N,53:15.9,1702327139
18822,9.10436E+11,1,1130705549,37717,001-002-000004670,Y,NULL,NULL
18823,9.10436E+11,1,1130705549,37717,001-002-000004670,Y,NULL,NULL
18824,9.10436E+11,1,1130705549,37717,001-002-000004670,N,55:16.3,900152596
18825,9.10436E+11,1,1130705549,37718,001-002-000004671,Y,NULL,NULL
18826,9.10436E+11,1,1130705549,37718,001-002-000004671,Y,NULL,NULL
18827,9.10436E+11,1,1130705549,37718,001-002-000004671,N,04:19.8,905392684
18828,9.10436E+11,1,1130705549,37719,001-002-000004672,Y,NULL,NULL
18829,9.10436E+11,1,1130705549,37719,001-002-000004672,Y,NULL,NULL
18830,9.10436E+11,1,1130705549,37719,001-002-000004672,N,19:28.3,917296048
18831,9.10436E+11,1,1130705549,37720,001-002-000004673,Y,NULL,NULL
18832,9.10436E+11,1,1130705549,37720,001-002-000004673,Y,NULL,NULL
18833,9.10436E+11,1,1130705549,37720,001-002-000004673,N,50:20.9,913792768
18834,9.10436E+11,1,1130705549,37721,001-002-000004674,Y,NULL,NULL
18835,9.10436E+11,1,1130705549,37721,001-002-000004674,Y,NULL,NULL
18836,9.10436E+11,1,1130705549,37721,001-002-000004674,N,23:06.2,1200798153
18837,9.10436E+11,1,1130705549,37722,001-002-000004675,Y,NULL,NULL
18838,9.10436E+11,1,1130705549,37722,001-002-000004675,Y,NULL,NULL
18839,9.10436E+11,1,1130705549,37722,001-002-000004675,N,29:28.4,911539740
18840,9.10436E+11,1,1130705549,37723,001-002-000004676,Y,NULL,NULL
18841,9.10436E+11,1,1130705549,37723,001-002-000004676,Y,NULL,NULL
18842,9.10436E+11,1,1130705549,37723,001-002-000004676,N,43:17.1,912982782
18843,9.10436E+11,1,1130705549,37725,001-002-000004677,Y,NULL,NULL
18844,9.10436E+11,1,1130705549,37725,001-002-000004677,Y,NULL,NULL
18845,9.10436E+11,1,1130705549,37725,001-002-000004677,N,50:10.4,1704374329
18846,9.10436E+11,1,1130705549,37726,001-002-000004678,Y,NULL,NULL
18847,9.10436E+11,1,1130705549,37726,001-002-000004678,Y,NULL,NULL
18848,9.10436E+11,1,1130705549,37726,001-002-000004678,N,54:04.9,915789192
18849,9.10436E+11,1,1130705549,37727,001-002-000004679,Y,NULL,NULL
18850,9.10436E+11,1,1130705549,37727,001-002-000004679,Y,NULL,NULL
18851,9.10436E+11,1,1130705549,37727,001-002-000004679,N,05:37.1,908655020
18852,9.10436E+11,1,1130705549,37728,001-002-000004680,Y,NULL,NULL
18853,9.10436E+11,1,1130705549,37728,001-002-000004680,Y,NULL,NULL
18854,9.10436E+11,1,1130705549,37728,001-002-000004680,N,08:56.0,922616982
18855,9.10436E+11,1,1130705549,37729,001-002-000004681,Y,NULL,NULL
18856,9.10436E+11,1,1130705549,37729,001-002-000004681,Y,NULL,NULL
18857,9.10436E+11,1,1130705549,37729,001-002-000004681,N,09:39.0,9.22617E+11
18858,9.10436E+11,1,1130705549,37730,001-002-000004682,Y,NULL,NULL
18859,9.10436E+11,1,1130705549,37730,001-002-000004682,Y,NULL,NULL
18860,9.10436E+11,1,1130705549,37730,001-002-000004682,N,11:52.5,903325785
18861,9.10436E+11,1,1130705549,37732,001-002-000004683,Y,NULL,NULL
18862,9.10436E+11,1,1130705549,37732,001-002-000004683,Y,NULL,NULL
18863,9.10436E+11,1,1130705549,37732,001-002-000004683,N,14:49.1,906086525
18864,9.10436E+11,1,1130705549,37733,001-002-000004684,Y,NULL,NULL
18865,9.10436E+11,1,1130705549,37733,001-002-000004684,Y,NULL,NULL
18866,9.10436E+11,1,1130705549,37733,001-002-000004684,N,16:18.3,901244244
18867,9.10436E+11,1,1130705549,37734,001-002-000004685,Y,NULL,NULL
18868,9.10436E+11,1,1130705549,37734,001-002-000004685,Y,NULL,NULL
18869,9.10436E+11,1,1130705549,37734,001-002-000004685,N,17:14.0,907366785
18870,9.10436E+11,1,1130705549,37735,001-002-000004686,Y,NULL,NULL
18871,9.10436E+11,1,1130705549,37735,001-002-000004686,Y,NULL,NULL
18872,9.10436E+11,1,1130705549,37735,001-002-000004686,N,21:48.5,1300502380
18873,9.10436E+11,1,1130705549,37736,001-002-000004687,Y,NULL,NULL
18874,9.10436E+11,1,1130705549,37736,001-002-000004687,Y,NULL,NULL
18875,9.10436E+11,1,1130705549,37736,001-002-000004687,N,22:52.8,901244244
18876,9.10436E+11,1,1130705549,37737,001-002-000004688,Y,NULL,NULL
18877,9.10436E+11,1,1130705549,37737,001-002-000004688,Y,NULL,NULL
18878,9.10436E+11,1,1130705549,37737,001-002-000004688,N,23:59.3,923397855
18879,9.10436E+11,1,1130705549,37738,001-002-000004689,Y,NULL,NULL
18880,9.10436E+11,1,1130705549,37738,001-002-000004689,Y,NULL,NULL
18881,9.10436E+11,1,1130705549,37738,001-002-000004689,N,24:47.1,923394498
18882,9.10436E+11,1,1130705549,37739,001-002-000004690,Y,NULL,NULL
18883,9.10436E+11,1,1130705549,37739,001-002-000004690,Y,NULL,NULL
18884,9.10436E+11,1,1130705549,37739,001-002-000004690,N,26:31.1,926807249
18885,9.10436E+11,1,1130705549,37740,001-002-000004691,Y,NULL,NULL
18886,9.10436E+11,1,1130705549,37740,001-002-000004691,Y,NULL,NULL
18887,9.10436E+11,1,1130705549,37740,001-002-000004691,N,37:01.1,926552704
18888,9.10436E+11,1,1130705549,37741,001-002-000004692,Y,NULL,NULL
18889,9.10436E+11,1,1130705549,37741,001-002-000004692,Y,NULL,NULL
18890,9.10436E+11,1,1130705549,37741,001-002-000004692,N,44:06.8,1.2008E+12
18891,9.10436E+11,1,1130705549,37742,001-002-000004693,Y,NULL,NULL
18892,9.10436E+11,1,1130705549,37742,001-002-000004693,Y,NULL,NULL
18893,9.10436E+11,1,1130705549,37742,001-002-000004693,N,52:07.4,905956967
18894,9.10436E+11,1,1130705549,37743,001-002-000004694,Y,NULL,NULL
18895,9.10436E+11,1,1130705549,37743,001-002-000004694,Y,NULL,NULL
18896,9.10436E+11,1,1130705549,37743,001-002-000004694,N,56:30.5,907695324
18897,9.10436E+11,1,1130705549,37744,001-002-000004695,Y,NULL,NULL
18898,9.10436E+11,1,1130705549,37744,001-002-000004695,Y,NULL,NULL
18899,9.10436E+11,1,1130705549,37744,001-002-000004695,N,19:41.9,910562818
18900,9.10436E+11,1,1130705549,37745,001-002-000004696,Y,NULL,NULL
18901,9.10436E+11,1,1130705549,37745,001-002-000004696,Y,NULL,NULL
18902,9.10436E+11,1,1130705549,37745,001-002-000004696,N,42:34.3,601895527
18903,9.10436E+11,1,1130705549,37747,001-002-000004697,Y,NULL,NULL
18904,9.10436E+11,1,1130705549,37747,001-002-000004697,Y,NULL,NULL
18905,9.10436E+11,1,1130705549,37747,001-002-000004697,N,18:28.5,1711918522
18906,9.10436E+11,1,1130705549,37748,001-002-000004698,Y,NULL,NULL
